ENERGY STAR Unique ID,Brand Name,Model Number,Additional Model Information,Type,Product Class,Defrost Type,Compact,Built-in,Thru the Door Dispenser,Ice Maker,Counter Depth,Height (in),Width (in),Capacity (Total Volume) (ft3),Adjusted Volume (ft3),Annual Energy Use (kWh/yr),US Federal Standard (kWh/yr),Percent Less Energy Use than US Federal Standard,Connected Functionality,Connects Using,Communication Standard Application Layer,Direct on-premises Open-standard Based Interconnection,Date Available On Market,Date Certified,Markets,CB Model Identifier,Meets ENERGY STAR Most Efficient 2019 Criteria
2219499,LG,LFCS31626*,,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,No,Yes,No,70.3,35.8,30.6,38.3,674,740,10,No,,,,09/01/2014,09/02/2014,"United States, Canada",ES_1118034_LFCS31626*_09132014034722_70011124,No
2203490,LG,LFD22786**,,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,No,Yes,No,68.5,29.8,21.8,27.3,587,643,10,No,,,,01/28/2014,01/28/2014,"United States, Canada",ES_1118034_LFD22786**_01282014023918_2697957,No
2298980,LG,LFDS22520*,,Bottom Freezer,5I - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,No,No,Yes,No,69,30,21.8,27.3,587,643,10,No,,,,06/30/2017,06/21/2017,"United States, Canada",ES_1118034_LFDS22520*_07042017021638_70145090,No
2247699,LG,LFNS22520*,,Bottom Freezer,5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,69,30,21.8,27.3,503,559,10,No,,,,09/09/2015,09/04/2015,"United States, Canada",ES_1118034_LFNS22520*_09102015082411_70046172,No
2216152,LG,LFX21976**,,Bottom Freezer,5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,Automatic,No,No,Yes,Yes,No,69.8,35.8,19.8,24.4,639,701,10,No,,,,06/20/2014,07/16/2014,"United States, Canada",ES_1118034_LFX21976**_07222014030549_7000922,No
2273717,LG,LFX28968*,,Bottom Freezer,5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,Automatic,No,No,Yes,Yes,No,69.8,35.8,26.8,33.5,715,785,10,No,,,,06/30/2016,07/15/2016,"United States, Canada",ES_1118034_LFX28968*_07282016013704_70088786,No
2205760,LG,LFX28968**,,Bottom Freezer,5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,Automatic,No,No,Yes,Yes,No,69.8,35.8,26.8,33.5,715,785,10,No,,,,02/20/2014,03/04/2014,"United States, Canada",ES_1118034_LFX28968**_03072014052435_70003935,No
2203671,LG,LFX29937**,,Bottom Freezer,5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,Automatic,No,No,Yes,Yes,No,68.5,29.8,28.8,36.3,649,811,22,No,,,,02/20/2014,01/28/2014,"United States, Canada",ES_1118034_LFX29937**_01282014023957_2697955,No
2321066,LG,LFXC22526*,,Bottom Freezer,5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,Automatic,No,No,Yes,Yes,No,69.8,35.8,22.1,27.6,665,731,10,Yes,Wi-Fi,ThinQ,,06/07/2018,06/05/2018,"United States, Canada",ES_1118034_LFXC22526*_06072018041857_70187141,No
2322781,LG,LFXC22596*,,Bottom Freezer,5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,Automatic,No,No,Yes,Yes,No,69.8,35.8,21.9,27.4,664,729,10,Yes,Wi-Fi,ThinQ,,07/09/2018,07/11/2018,"United States, Canada",ES_1118034_LFXC22596*_07132018030853_70191131,No
2292279,Magic Chef,MCAR170SE2,,Compact,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,No,No,No,20.1,17.7,1.7,1.7,238,275,13,No,,,,03/01/2017,03/19/2017,United States,ES_1107227_MCAR170SE2_03072017095924_9393121,No
2305143,Magic Chef,MCAR170WE,",HMAR170BE,; ,HMAR170STE,; ,HMAR170WE,; ,MCAR170BE,; ,MCAR170STE,",Compact,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,No,No,Yes,19.5,17.4,1.7,1.7,245,275,11,No,,,,09/19/2017,10/18/2017,"United States, Canada",ES_1107227_MCAR170WE_10182017073832_2312554,No
2303593,Magic Chef,MCAR240SE2,,Compact,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,No,No,No,24.9,18.5,2.4,2.4,238,281,15,No,,,,09/01/2017,09/14/2017,United States,ES_1107227_MCAR240SE2_09122017112335_8167535,No
2326084,Magic Chef,MCAR320BE,,Compact,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,No,No,No,33.5,18.7,3.2,3.2,259,289,10,No,,,,09/16/2018,09/14/2018,"United States, Canada",ES_1107227_MCAR320BE_09182018015923_70195403,No
2326085,Magic Chef,MCAR320PSE,,Compact,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,No,No,No,33.5,18.7,3.2,3.2,259,289,10,No,,,,09/16/2018,09/14/2018,"United States, Canada",ES_1107227_MCAR320PSE_09182018015923_70195403,No
2326086,Magic Chef,MCAR320STE,,Compact,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,No,No,No,33.5,18.7,3.2,3.2,259,289,10,No,,,,09/16/2018,09/14/2018,"United States, Canada",ES_1107227_MCAR320STE_09182018015923_70195403,No
2326083,Magic Chef,MCAR320WE,,Compact,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,No,No,No,33.5,18.7,3.2,3.2,259,289,10,No,,,,09/16/2018,09/14/2018,"United States, Canada",ES_1107227_MCAR320WE_09182018015923_70195403,No
2326081,Magic Chef,MCAR440BE,,Compact,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,No,No,No,33.1,19.5,4.4,4.4,269,300,10,No,,,,09/16/2018,09/14/2018,"United States, Canada",ES_1107227_MCAR440BE_09182018015923_70195403,No
2326082,Magic Chef,MCAR440ST,,Compact,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,No,No,No,33.1,19.5,4.4,4.4,269,300,10,No,,,,09/16/2018,09/14/2018,"United States, Canada",ES_1107227_MCAR440ST_09182018015923_70195403,No
2326080,Magic Chef,MCAR440WE,,Compact,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,No,No,No,33.1,19.5,4.4,4.4,269,300,10,No,,,,09/16/2018,09/14/2018,"United States, Canada",ES_1107227_MCAR440WE_09182018015923_70195403,No
2218242,Magic Chef,MCBM920S1,,Bottom Freezer,5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,59.8,23.8,9.2,11.3,374,417,10,No,,,,08/31/2014,08/22/2014,United States,ES_1104918_MCBM920S1_08112014124727_2752930,No
2218243,Magic Chef,MCBM920W1,,Bottom Freezer,5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,59.8,23.8,9.2,11.3,374,417,10,No,,,,08/31/2014,08/22/2014,United States,ES_1104918_MCBM920W1_08112014124727_2752930,No
2325346,Magic Chef,MCDR1000BE,,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,59.1,23.6,10.1,12.2,297,332,11,No,,,,08/31/2018,08/14/2018,"United States, Canada",ES_1107227_MCDR1000BE_08202018120407_70194485,Yes
2325347,Magic Chef,MCDR1000ST,,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,59.1,23.6,10.1,12.2,297,332,11,No,,,,08/31/2018,08/14/2018,"United States, Canada",ES_1107227_MCDR1000ST_08202018120407_70194485,Yes
2325345,Magic Chef,MCDR1000WE,,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,59.1,23.6,10.1,12.2,297,332,11,No,,,,08/31/2018,08/14/2018,"United States, Canada",ES_1107227_MCDR1000WE_08202018120407_70194485,Yes
2326078,Magic Chef,MCDR450BE,,Compact,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,Yes,No,No,No,No,44.3,18.7,4.5,5.4,327,368,11,No,,,,09/16/2018,09/14/2018,"United States, Canada",ES_1107227_MCDR450BE_09182018015923_70195403,No
2326079,Magic Chef,MCDR450SE,,Compact,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,Yes,No,No,No,No,44.3,18.7,4.5,5.4,327,368,11,No,,,,09/16/2018,09/14/2018,"United States, Canada",ES_1107227_MCDR450SE_09182018015923_70195403,No
2229279,Magic Chef,MCDR450SEF,,Compact,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,Yes,No,No,No,No,44,20,4.3,5.2,294,367,20,No,,,,01/16/2015,12/02/2014,Canada,ES_1107227_MCDR450SEF_11202014010113_2781318,No
2326077,Magic Chef,MCDR450WE,,Compact,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,Yes,No,No,No,No,44.3,18.7,4.5,5.4,327,368,11,No,,,,09/16/2018,09/14/2018,"United States, Canada",ES_1107227_MCDR450WE_09182018015923_70195403,No
2218251,Magic Chef,MCR1010WEF,,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,59.8,23.8,9.9,12.1,297,331,10,No,,,,08/31/2014,08/22/2014,Canada,ES_1104918_MCR1010WEF_08112014124727_2752930,Yes
2305142,Magic Chef,MCR170WE,",MCR170BE,; ,MCR170BEF,; ,MCR170STE,",Compact,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,No,No,Yes,19.5,17.4,1.7,1.7,208,232,10,No,,,,09/19/2017,10/18/2017,"United States, Canada",ES_1107227_MCR170WE_10182017073037_1837504,No
2214121,Magic Cool,MC552SS,,Compact,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,Yes,No,No,No,Yes,33.5,30.9,5.6,7.3,338,379,11,No,,,,06/25/2014,06/25/2014,"United States, Canada",ES_0092257_MC552SS_06192014035200_2738658,No
2315171,Marathon,MAR32BLS,,Compact,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,No,No,No,33.5,18.7,3.2,3.2,259,289,10,No,,,,01/22/2018,11/28/2017,"United States, Canada",ES_1137295_MAR32BLS_03012018110822_70170417,No
2271905,Marathon,MAR32W,",MAR32BL,; ,MAR32BLS,; ,MAR32SS,",Compact,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,No,No,No,33.5,18.7,3.2,3.2,259,289,10,No,,,,07/05/2016,07/06/2016,Canada,ES_1137295_MAR32W_07052016165721_9874536,No
2274411,Marathon,MAR86BLS,,Freezerless and Single Door,3A - All-Refrigerators - automatic defrost,Automatic,No,No,No,No,Yes,56.6,22.9,8.5,8.5,235,262,10,No,,,,08/06/2016,08/08/2016,"United States, Canada",ES_1137295_MAR86BLS_08092016060321_2601262,No
2274412,Marathon,MAR86W,,Freezerless and Single Door,3A - All-Refrigerators - automatic defrost,Automatic,No,No,No,No,Yes,56.6,22.9,8.5,8.5,235,262,10,No,,,,08/06/2016,08/08/2016,"United States, Canada",ES_1137295_MAR86W_08092016061223_3143468,No
2315170,Marathon,MCR31BLS,,Compact,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,Yes,No,No,No,No,32.9,18.5,3.1,3.8,320,358,11,No,,,,01/22/2018,01/12/2018,"United States, Canada",ES_1137295_MCR31BLS_03012018110822_70170417,No
2271906,Marathon,MCR31W,",MCR31BL,; ,MCR31BLS,; ,MCR31SS,",Compact,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,Yes,No,No,No,No,33.5,18.9,3.1,3.7,320,358,11,No,,,,07/05/2016,07/06/2016,Canada,ES_1137295_MCR31W_07052016170149_6260644,No
2278418,Marathon,MCR44BLS,",MCR44BL,; ,MCR44SS,; ,MCR44W,",Compact,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,No,No,No,32.7,19.7,4.4,4.4,228,254,10,No,,,,09/02/2016,09/05/2016,Canada,ES_1137295_MCR44BLS_09022016103825_8701593,No
2315169,Marathon,MCR44BLS,,Compact,11A - Compact All-Refrigerator - manual defrost,Manual,Yes,No,No,No,No,33.1,19.5,4.4,4.4,228,254,10,No,,,,01/22/2018,11/28/2017,"United States, Canada",ES_1137295_MCR44BLS_03012018110822_70170417,No
2308957,Marathon,MCR49*,",MCR48*,; ,MCR49W,",Compact,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,Yes,No,No,No,No,50.4,18.7,4.9,5.9,328,371,12,No,,,,01/05/2018,01/08/2018,"United States, Canada",ES_1137295_MCR49*_01102018055142_3502391,No
2335205,Marathon,MCR49*,,Compact,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,Yes,No,No,No,No,50.5,18.7,4.8,5.9,328,371,12,No,,,,03/20/2019,03/22/2019,United States,ES_1137295_MCR49*_03262019073646_5806931,No
2335206,Marathon,MCR49W,,Compact,12 - Compact Refrigerator-Freezer - partial automatic defrost,Automatic,Yes,No,No,No,No,50.5,18.7,4.8,5.9,328,371,12,No,,,,03/20/2019,03/22/2019,United States,ES_1137295_MCR49W_03262019073637_5797181,No
2315126,Marathon,MFF101*,,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,59.1,26.2,10.1,12.2,297,332,11,No,,,,01/20/2018,11/27/2017,"United States, Canada",ES_1137295_MFF101*_03012018110927_70171466,Yes
2315125,Marathon,MFF101W,,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,59.1,26.2,10.1,12.2,297,332,11,No,,,,01/20/2018,11/27/2017,"United States, Canada",ES_1137295_MFF101W_03012018110927_70171466,Yes
2335210,Marathon,MFF150*,,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,66.1,27.6,14.5,17.2,325,373,13,No,,,,03/20/2019,03/22/2019,United States,ES_1137295_MFF150*_03262019080128_7288096,Yes
2335211,Marathon,MFF150W,,Top Freezer,3 - Refrigerator-freezers - automatic defrost with top-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,66.1,27.6,14.5,17.2,325,373,13,No,,,,03/20/2019,03/22/2019,United States,ES_1137295_MFF150W_03262019080119_7279576,Yes
2319028,Marathon,MFF920*,",MFF920WBM,",Bottom Freezer,5 - Refrigerator-freezers - automatic defrost with bottom-mounted freezer without an automatic ice maker,Automatic,No,No,No,No,No,59.9,23.8,9.3,11.4,374,418,11,No,,,,04/27/2018,04/27/2018,United States,ES_1137295_MFF920*_04282018082602_3962854,No
2220316,Marvel,MA24BC1G***,,Compact,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,No,No,Yes,31,23.9,4.9,4.9,269,304,12,No,,,,09/15/2014,09/24/2014,"United States, Canada",ES_1100125_MA24BC1G***_09242014055957_2765131,No
2220315,Marvel,MA24BR1G***,,Compact,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,No,No,Yes,31,23.9,4.9,4.9,274,304,10,No,,,,09/15/2014,09/24/2014,"United States, Canada",ES_1100125_MA24BR1G***_09242014055957_2765131,No
2235150,Marvel,MA24RA1P***,,Compact,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,No,No,Yes,31,23.9,4.6,4.6,196,301,35,No,,,,01/14/2015,03/16/2015,"United States, Canada",ES_1100125_MA24RA1P***_03192015020551_70027389,No
2220314,Marvel,MA24RA1S***,,Compact,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,No,No,Yes,31,23.9,4.6,4.6,185,301,39,No,,,,09/15/2014,09/24/2014,"United States, Canada",ES_1100125_MA24RA1S***_09242014055957_2765131,No
2254347,Marvel,MA24RAS1**,,Compact,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,No,No,Yes,31,23.9,4.7,4.7,193,302,36,No,,,,10/01/2015,11/10/2015,"United States, Canada",ES_1100125_MA24RAS1**_07022015125644_7003830,No
2254349,Marvel,MA24RAS2**,,Compact,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,No,No,Yes,31,23.9,4.6,4.6,185,301,39,No,,,,09/15/2014,11/10/2015,"United States, Canada",ES_1100125_MA24RA1S2**_07022015125644_7003830,No
2308944,Marvel,MC24RAS0**,,Compact,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,No,No,Yes,33.8,23.9,5.3,5.3,224,308,27,No,,,,10/01/2017,01/09/2018,"United States, Canada",ES_1100125_MC24RAS0**_01092018022158_70168914,No
2235163,Marvel,ML15BC1F***,,Compact,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,No,No,Yes,33.8,15,2.7,2.7,213,284,25,No,,,,01/14/2015,03/16/2015,"United States, Canada",ES_1100125_ML15BC1F***_03192015020551_70027389,No
2235160,Marvel,ML15BC1P***,,Compact,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,No,No,Yes,33.8,15,2.7,2.7,190,284,33,No,,,,01/14/2015,03/16/2015,"United States, Canada",ES_1100125_ML15BC1P***_03192015020551_70027389,No
2280699,Marvel,ML15BCG***,,Compact,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,No,No,Yes,33.8,15,2.8,2.8,256,285,10,No,,,,06/30/2016,10/04/2016,"United States, Canada",ES_1100125_ML15BCG***_10052016123729_70101443,No
2235159,Marvel,ML15RA1P***,,Compact,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,No,No,Yes,33.8,15,2.7,2.7,190,284,33,No,,,,01/14/2015,03/16/2015,"United States, Canada",ES_1100125_ML15RA1P***_03192015020551_70027389,No
2235158,Marvel,ML15RA1S***,,Compact,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,No,No,Yes,33.8,15,2.7,2.7,174,284,39,No,,,,01/14/2015,03/16/2015,"United States, Canada",ES_1100125_ML15RA1S***_03192015020551_70027389,No
2220325,Marvel,ML24BC1G***,,Compact,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,No,No,Yes,33.8,23.9,5.5,5.5,272,310,12,No,,,,09/15/2014,09/24/2014,"United States, Canada",ES_1100125_ML24BC1G***_09242014055957_2765131,No
2254343,Marvel,ML24BCF***,,Compact,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,No,No,Yes,33.8,23.9,5.5,5.5,259,310,16,No,,,,06/18/2015,11/10/2015,"United States, Canada",ES_1100125_ML24BCF***_07022015125644_7003830,No
2254344,Marvel,ML24BCP***,,Compact,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,No,No,Yes,33.8,23.9,5.5,5.5,221,310,29,No,,,,06/18/2015,11/10/2015,"United States, Canada",ES_1100125_ML24BCP***_07022015125644_7003830,No
2235147,Marvel,ML24BN1S***,,Compact,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,No,No,Yes,33.8,23.9,5.7,5.7,276,312,12,No,,,,01/14/2015,03/16/2015,"United States, Canada",ES_1100125_ML24BN1S***_03192015020551_70027389,No
2235144,Marvel,ML24BR1F***,,Compact,13A - Compact All-Refrigerators - automatic defrost,Automatic,Yes,No,No,No,Yes,33.8,23.9,5.2,5.2,256,307,17,No,,,,01/14/2015,03/16/2015,"United States, Canada",ES_1100125_ML24BR1F***_03192015020551_70027389,No
2233036,LG,LPXS30886*,,Bottom Freezer,5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,Automatic,No,No,Yes,Yes,No,70.3,35.8,29.6,39.5,765,841,10,No,,,,03/02/2015,02/09/2015,"United States, Canada",ES_1118034_LPXS30886*_02122015033242_70022992,No
2334247,LG,LRFDS3006*,,Bottom Freezer,5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,Automatic,No,No,Yes,Yes,No,70.3,35.8,29.7,37.5,730,822,12,Yes,Wi-Fi,ThinQ,Yes,03/05/2019,02/28/2019,"United States, Canada",ES_1118034_LRFDS3006*_03062019012417_70217357,No
2334249,LG,LRFVC2406*,,Bottom Freezer,5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,Automatic,No,No,Yes,Yes,No,70.3,35.8,23.5,29.7,682,750,10,Yes,Wi-Fi,ThinQ,Yes,03/14/2019,02/28/2019,"United States, Canada",ES_1118034_LRFVC2406*_03062019012417_70217357,No
2334248,LG,LRFVS3006*,,Bottom Freezer,5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,Automatic,No,No,Yes,Yes,No,70.3,35.8,29.7,37.5,730,822,12,Yes,Wi-Fi,ThinQ,Yes,03/05/2019,02/28/2019,"United States, Canada",ES_1118034_LRFVS3006*_03062019012417_70217357,No
2334250,LG,LRFXC2406*,,Bottom Freezer,5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,Automatic,No,No,Yes,Yes,No,70.3,35.8,23.5,29.7,682,750,10,Yes,Wi-Fi,ThinQ,Yes,03/14/2019,02/28/2019,"United States, Canada",ES_1118034_LRFXC2406*_03062019012417_70217357,No
2329142,LG,LSBNC1021*,,Bottom Freezer,5I-BI - Built-In Refrigerator-freezers - automatic defrost with bottom-mounted freezer with an automatic icemaker without through-the-door ice service,Automatic,No,Yes,No,Yes,No,70,21.8,9.5,11.3,369,527,36,No,,,,11/16/2018,10/31/2018,"United States, Canada",ES_1118034_LSBNC1021*_11012018111405_70204294,Yes
2211707,LG,LSFD2491**,,Bottom Freezer,5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,Automatic,No,No,Yes,Yes,Yes,70.3,35.8,23.5,29.5,716,748,5,Yes,Wi-Fi,ThinQ,Yes,06/21/2014,05/23/2014,"United States, Canada",ES_1118034_LSFD2491**_05262014034027_2730794,No
2236152,LG,LSFXC2476*,,Bottom Freezer,5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,Automatic,No,No,Yes,Yes,Yes,70.3,35.8,23.5,29.5,716,748,5,Yes,Wi-Fi,ThinQ,Yes,05/04/2015,04/09/2015,"United States, Canada",ES_1118034_LSFXC2476*_04102015023619_70029523,No
2270229,LG,LSFXC2496*,,Bottom Freezer,5A - Refrigerator-freezers - automatic defrost with bottom-mounted freezer with through-the-door ice service,Automatic,No,No,Yes,Yes,Yes,70.3,35.8,23.5,29.5,716,748,5,Yes,Wi-Fi,ThinQ,Yes,07/25/2016,06/17/2016,"United States, Canada",ES_1118034_LSFXC2496*_06212016032147_70085075,No
2217772,LG,LSSB2691**,,Side-by-Side,7-BI -Built-in refrigerator-freezers - automatic defrost with side-mounted freezer with through-the-door ice service,Automatic,No,Yes,Yes,Yes,Yes,82.7,42.1,25.6,32.7,762,838,10,No,,,,10/15/2014,08/01/2014,"United States, Canada",ES_1118034_LSSB2691**_08052014024014_2751466,No
2248563,LG,LSSB2692**,,Side-by-Side,7-BI -Built-in refrigerator-freezers - automatic defrost with side-mounted freezer with through-the-door ice service,Automatic,No,Yes,Yes,Yes,No,83.5,42,25.6,32.7,762,838,10,No,,,,11/20/2015,09/28/2015,"United States, Canada",ES_1118034_LSSB2692**_09282015052445_70048277,No
2282474,LG,LSSB2696**,,Side-by-Side,7-BI -Built-in refrigerator-freezers - automatic defrost with side-mounted freezer with through-the-door ice service,Automatic,No,Yes,Yes,Yes,Yes,82.7,42.1,25.6,32.7,762,838,10,No,,,,10/26/2016,10/24/2016,"United States, Canada",ES_1118034_LSSB2696**_10262016020524_70104895,No
2276379,LG,LSXC22326*,,Side-by-Side,7 - Refrigerator-freezers - automatic defrost with side-mounted freezer with through-the-door ice service,Automatic,No,No,Yes,Yes,No,70.3,35.9,21.9,27.5,609,668,10,No,,,,08/24/2016,08/19/2016,"United States, Canada",ES_1118034__LSXC22326*_08242016021108_70095379,No
