ENERGY STAR Unique ID,ENERGY STAR Partner,Brand Name,Model Name,Model Number,Additional Model Information,Type,Page Format Size,Marking Technology,Color Capability,Print Speed (ipm or mppm),Automatic Duplex Output Capable,Typical Electricity Consumption (TEC) (kWh/wk),Typical Electricity Consumption (TEC) (kWh/yr),Power in Sleep (Watts),Power in Standby (Watts),Default Delay Time to Sleep (minutes),Print/Copy Time from Ready State (s),Print/Copy Time from Sleep Mode (s),Print/Copy Time from Previous Job (s),Digital Front End (DFE) Manufacturer,DFE Model Number,DFE Typical Electricity Consumption (TEC) (kWh/wk),DFE Typical Electricity Consumption (TEC) (kWh/yr),DFE Ready State Power (Watts),DFE Sleep Mode Power (Watts),Functional Adders,Date Available On Market,Date Qualified,Markets,CB Model Identifier
2213138,"Lexmark International, Inc.",Lexmark,MX912dxe,MX912dxe,"MX912de,,Same as Tested Model, less 2 GB of RAM and TTM input tray; MX912dxe,,Tested Model, includes 3 GM of RAM (1 GB is standard) - TTM input tray; XM9165,,Copier Dealer version of MX912de",Multifunction Devices (MFD),Standard,Electro-photographic (EP),Monochrome,65,Yes,4.9,256.7,3.44,,20,9.6,28.8,27,,,,,,,"None, None",06/17/2014,04/03/2014,"United States, Switzerland, Taiwan, Japan, Canada",ES_20290_6172014000000_0005780
2257247,"Lexmark International, Inc.",Lexmark,CX860dtfe,CX860dtfe,"CX860de,,Base MFD with hard drive; CX860dte,,Base MFD with hard drive + input trays + caster base; CX860dtfe,,Tested Model with 2 - 550 trays, inline stapler, hard drive, fax; XC8160,,BSD model",Multifunction Devices (MFD),Standard,Electro-photographic (EP),Color,60,Yes,3.4,179.1,3.14,,1,9.6,16.2,16.2,,,,,,,"None, None",01/25/2016,08/18/2015,"United States, Switzerland, Taiwan, Japan, Canada",ES_20290_1252016000000_0006741
2257249,"Lexmark International, Inc.",Lexmark,CS820dtfe,CS820dtfe,"C6160,,BSD version; CS820de,,Printer only. No additional trays or paper finishing options; CS820dte,,Printer + 550 imput tray; CS820dtfe,,Tested Model with Tray and Stapler/Finisher",Printers,Standard,Electro-photographic (EP),Color,60,Yes,3.3,169.8,2.71,,1,6.6,31.8,29.4,,,,,,,"None, None",01/25/2016,08/17/2015,"United States, Switzerland, Taiwan, Japan, Canada",ES_20290_1252016000000_0006732
2257250,"Lexmark International, Inc.",Lexmark,CX820dtfe,CX820dtfe,"CX820de,,No Options included; CX820dtfe,,Tested Model w Caster base, Tray and in-line stapler; XC6152de,,BSD model",Multifunction Devices (MFD),Standard,Electro-photographic (EP),Color,52,Yes,3.1,159.5,3.08,,1,8.4,31.8,30,,,,,,,"None, None",01/25/2016,08/17/2015,"United States, Switzerland, Taiwan, Japan, Canada",ES_20290_1252016000000_0006736
2257251,"Lexmark International, Inc.",Lexmark,CX825dtfe,CX825dtfe,"CX825de,,Base MFD with hard drive; CX825dte,,Base MFD with hard drive + input trays + caster base; CX825dtfe,,Tested Model with 550 Shet Tray, fax, Hard drive, Stapler; XC8155,,BSD model",Multifunction Devices (MFD),Standard,Electro-photographic (EP),Color,55,Yes,3.2,168.2,3.17,,1,9.6,31.8,30,,,,,,,"None, None",01/25/2016,08/27/2015,"United States, Switzerland, Taiwan, Japan, Canada",ES_20290_1252016000000_0006768
2257252,"Lexmark International, Inc.",Lexmark,CS720dte,CS720dte,"CS720de,,Base MFD, no 550 sheet paper tray; CS720dte,,Tested Model with 550 Sheet tray",Printers,Standard,Electro-photographic (EP),Color,40,Yes,1.8,95.2,2.29,,1,7.8,19.8,18.6,,,,,,,"None, None",01/25/2016,09/04/2015,"United States, Switzerland, Taiwan, Japan, Canada",ES_20290_1252016000000_0006820
2257253,"Lexmark International, Inc.",Lexmark,CS725dte,CS725dte,"C4150,,BSD model of base MFD; CS725de,,Base MFD, no 550 sheet paper tray; CS725dte,,Tested Model with 550 sheet tray",Printers,Standard,Electro-photographic (EP),Color,50,Yes,2.3,120.1,2.19,,1,6.6,19.2,19.2,,,,,,,"None, None",01/25/2016,09/24/2015,"United States, Switzerland, Taiwan, Japan, Canada",ES_20290_1252016000000_0006823
2257254,"Lexmark International, Inc.",Lexmark,CX725dthe,CX725dthe,"CX725de,,Base MFD; CX725dhe,,Base MFD + HDD; CX725dthe,,Tested Model with 550 sheet tray, fax and hard drive; XC4150,,BSD model that includes Base MFD + HDD",Multifunction Devices (MFD),Standard,Electro-photographic (EP),Color,50,Yes,2.3,120.1,2.45,,1,7.2,19.8,18.6,,,,,,,"None, None",01/25/2016,09/25/2015,"United States, Switzerland, Taiwan, Japan, Canada",ES_20290_1252016000000_0006827
2265615,"Lexmark International, Inc.",Lexmark,XC4140,XC4140,,Multifunction Devices (MFD),Standard,Electro-photographic (EP),Color,40,Yes,1.9,100,2.44,,1,7.8,19.8,18,,,,,,,"None, None",04/30/2016,04/01/2016,"United States, Switzerland, Taiwan, Japan, Canada",ES_20290_5022016000000_0007151
2302449,"Lexmark International, Inc.",Lexmark,CX921de,CX921de,"CX927de,,Same as tested model, but intended for the Channel resellers market; XC9235,,Same as tested model, but intended for the Business Solutions Dealers market",Multifunction Devices (MFD),Standard,Electro-photographic (EP),Color,35,Yes,2.4,122.2,,,15,6.6,21.6,15.6,,,,,,,"None, None",08/22/2017,05/10/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_20290_8222017000000_0008570
2302450,"Lexmark International, Inc.",Lexmark,CX920de,CX920de,,Multifunction Devices (MFD),Standard,Electro-photographic (EP),Color,25,Yes,1.7,85.8,,,15,21.6,20.4,19.8,,,,,,,"None, None",08/22/2017,05/10/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_20290_8222017000000_0008574
2302451,"Lexmark International, Inc.",Lexmark,CX922de,CX922de,"XC9245,Same as tested model, but intended for the Business Solutions Dealers market,",Multifunction Devices (MFD),Standard,Electro-photographic (EP),Color,45,Yes,3.8,197.1,,,15,6.6,29.4,28.2,,,,,,,"None, None",08/22/2017,05/10/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_20290_8222017000000_0008577
2302452,"Lexmark International, Inc.",Lexmark,CX923dxe,CX923dxe,"CX923dte,,Same as tested model, but uses a different paper input tray with lower paper input capacity. This paper input option uses less power than the paper input option used on the tested model; XC9255,,Same as tested model, but intended for the Business Solutions Dealers market",Multifunction Devices (MFD),Standard,Electro-photographic (EP),Color,55,Yes,3.8,198.1,,,15,7.2,28.2,27,,,,,,,"None, None",08/22/2017,05/10/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_20290_8222017000000_0008581
2302453,"Lexmark International, Inc.",Lexmark,CX924dxe,CX924dxe,"CX924dte,,Same as tested model, but uses a different paper input tray with lower paper input capacity. This paper input option uses less power than the paper input option used on the tested model; XC9265,,Same as tested model, but intended for the Business Solutions Dealers market",Multifunction Devices (MFD),Standard,Electro-photographic (EP),Color,65,Yes,5,258.4,,,15,7.2,15,13.8,,,,,,,"None, None",08/22/2017,05/10/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_20290_8222017000000_0008586
2302454,"Lexmark International, Inc.",Lexmark,CS921de,CS921de,"C9235,,Same as tested model, but sold into the BSD market; CS927de,,Same as tested model, but sold into the channel reseller market",Printers,Standard,Electro-photographic (EP),Color,35,Yes,2.3,118,,,15,7.8,18,17.4,,,,,,,"None, None",08/22/2017,05/10/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_20290_8222017000000_0008627
2302455,"Lexmark International, Inc.",Lexmark,CS923de,CS923de,,Printers,Standard,Electro-photographic (EP),Color,55,Yes,4.5,231.9,,,15,6,30.6,29.4,,,,,,,"None, None",08/22/2017,05/11/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_20290_8222017000000_0008630
2319041,"Lexmark International, Inc.",Lexmark,MS321dn,MS321dn,"B2338dw,,Same as tested model, but sold into the channel reseller market; MS321dn,,Tested Model",Printers,Standard,Electro-photographic (EP),Monochrome,38,Yes,1.4,72.8,,,15,8.4,8.4,8.4,,,,,,,"None, None",04/29/2018,10/30/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_20290_4302018000000_0010162
2319103,"Lexmark International, Inc.",Lexmark,MS421dn,MS421dn,"B2442dw,,Same as tested model but sold into the channel reseller market; M1242,,Same as tested model but sold into the BSD market; MS421dn,,Tested Model; MS421dw,,same as tested model, but has WiFi",Printers,Standard,Electro-photographic (EP),Monochrome,42,Yes,1.5,78,,,15,7.8,8.4,9,,,,,,,"None, None",04/29/2018,11/02/2017,"United States, Canada",ES_20290_4302018000000_0010166
2319105,"Lexmark International, Inc.",Lexmark,MS521dn,MS521dn,"B2546dw,,Same as tested model but sold into the channel reseller market; M1246,,Same as tested model but sold into the BSD market; MS521dn,,Tested Model",Printers,Standard,Electro-photographic (EP),Monochrome,46,Yes,1.7,88.4,,,15,7.8,8.4,7.8,,,,,,,"None, None",04/29/2018,11/02/2017,"United States, Canada",ES_20290_4302018000000_0010171
2319107,"Lexmark International, Inc.",Lexmark,MS622de,MS622de,"B2650dw,,Same as tested model but without touch screen user interface and additional tray, sold into the channel reseller market; M3250,,Same as tested model but without additional tray, sold into the BSD market; MS621dn,,same as tested model but without touch screen user interface and additional tray; MS622de,,Tested Model",Printers,Standard,Electro-photographic (EP),Monochrome,50,Yes,1.9,98.8,,,15,9,7.2,7.2,,,,,,,"None, None",04/29/2018,11/02/2017,"United States, Canada",ES_20290_4302018000000_0010176
2319108,"Lexmark International, Inc.",Lexmark,MX321adn,MX321adn,"MX321adn,,Tested Model; MX321adw,,Same as tested model, but with WiFi; XM1238,,Same as tested model, but sold into BSD market",Multifunction Devices (MFD),Standard,Electro-photographic (EP),Monochrome,38,Yes,1.4,72.8,,,15,7.8,9,8.4,,,,,,,"None, None",04/29/2018,11/02/2017,"United States, Canada",ES_20290_4302018000000_0010184
2319109,"Lexmark International, Inc.",Lexmark,MX421ade,MX421ade,"MB2442adwe,,Same as tested model, but sold into the channel reseller market; MX421ade,,Tested Model; XM1242,,Same as tested model, but sold into BSD market",Multifunction Devices (MFD),Standard,Electro-photographic (EP),Monochrome,42,Yes,1.6,83.2,,,15,7.8,7.8,7.8,,,,,,,"None, None",04/29/2018,11/06/2017,"United States, Canada",ES_20290_4302018000000_0010191
2319118,"Lexmark International, Inc.",Lexmark,MX522adhe,MX522adhe,"MB2546adwe,,Same as tested model, but without harddrive, slower scan speed, slower processor, sold into the channel reseller market; XM1246,,Same as tested model, but sold into BSD market; slower scan speed, slower processor},,; slower scan speed, slower processor},,",Multifunction Devices (MFD),Standard,Electro-photographic (EP),Monochrome,46,Yes,1.8,93.6,,,15,8.4,7.8,7.2,,,,,,,"None, None",04/29/2018,11/06/2017,"United States, Canada",ES_20290_4302018000000_0010196
2319139,"Lexmark International, Inc.",Lexmark,MX622adhe,MX622adhe,"MB2650adwe,,Same as tested model, but without harddrive or extra paper tray, sold into the channel reseller market; MX622ade,,Same as tested model, but without harddrive and additional tray; MX622adhe,,Tested Model; XM3250,,Same as tested model, but without fax and additional tray, sold into BSD market",Multifunction Devices (MFD),Standard,Electro-photographic (EP),Monochrome,50,Yes,2,104,,,15,6.6,7.2,7.8,,,,,,,"None, None",04/29/2018,11/14/2017,"United States, Canada",ES_20290_5012018000000_0010204
2321431,"Lexmark International, Inc.",Lexmark,C2325dw,C2325dw,,Printers,Standard,Electro-photographic (EP),Color,25,Yes,0.9,46.8,,,15,10.2,15.6,15,,,,,,,"None, None",06/18/2018,02/19/2018,"United States, Canada",ES_20290_6192018000000_0010756
2321438,"Lexmark International, Inc.",Lexmark,CS521dn,CS521dn,,Printers,Standard,Electro-photographic (EP),Color,35,Yes,1.4,72.8,,,15,10.2,15.6,15,,,,,,,"None, None",06/18/2018,02/19/2018,"United States, Canada",ES_20290_6192018000000_0010759
2321439,"Lexmark International, Inc.",Lexmark,CS622de,CS622de,"C2240,,Same as tested model, but intended for Enterprise",Printers,Standard,Electro-photographic (EP),Color,40,Yes,1.5,78,,,15,5.4,13.8,12.6,,,,,,,"None, None",06/18/2018,02/19/2018,"United States, Canada",ES_20290_6192018000000_0010762
2321440,"Lexmark International, Inc.",Lexmark,CX522ade,CX522ade,"CX522ade,,Tested Model; XC2235,,same as tested model but for BSD",Multifunction Devices (MFD),Standard,Electro-photographic (EP),Color,35,Yes,1.4,72.8,,,15,7.2,14.4,13.2,,,,,,,"None, None",06/18/2018,02/19/2018,"United States, Canada",ES_20290_6192018000000_0010783
2321441,"Lexmark International, Inc.",Lexmark,MC2425adw,MC2425adw,"CX421adn,,same as tested model without wireless; MC2325adw,,same as tested model with simplex ADF instead of recirculating; MC2425adw,,Tested Model",Multifunction Devices (MFD),Standard,Electro-photographic (EP),Color,25,Yes,1,52,,,15,12.6,15,14.4,,,,,,,"None, None",06/18/2018,02/19/2018,"United States, Canada",ES_20290_6192018000000_0010787
2321508,"Lexmark International, Inc.",Lexmark,C2425dw,C2425dw,"CS421dn,,Same as tested model, but intended for Enterprise",Printers,Standard,Electro-photographic (EP),Color,25,Yes,0.9,46.8,,,15,10.2,15,14.4,,,,,,,"None, None",06/18/2018,02/19/2018,"United States, Canada",ES_20290_6192018000000_0010766
2322307,"Lexmark International, Inc.",Lexmark,CX625adhe,CX625adhe,"CX625ade,,same as tested model without harddrive; CX625adhe,,Tested Model; XC4240,,same as tested model for BSD",Multifunction Devices (MFD),Standard,Electro-photographic (EP),Color,40,Yes,1.6,83.2,,,15,7.8,15.6,15,,,,,,,"None, None",06/18/2018,02/19/2018,"United States, Canada",ES_20290_7062018000000_0010772
2322308,"Lexmark International, Inc.",Lexmark,CX622ade,CX622ade,,Multifunction Devices (MFD),Standard,Electro-photographic (EP),Color,40,Yes,1.6,83.2,,,15,7.8,15.6,15,,,,,,,"None, None",06/18/2018,02/19/2018,"United States, Canada",ES_20290_7062018000000_0010778
2322312,"Lexmark International, Inc.",Lexmark,MX722adhe,MX722adhe,"MB2770adwhe,,Same as tested model, but includes wifi, sold into open market; MX722ade,,Same as tested model, but without harddrive; MX722adhe,,Tested Model; XM5370,,Same as tested model, but sold into the BSD market",Multifunction Devices (MFD),Standard,Electro-photographic (EP),Monochrome,70,Yes,3.2,166.4,,,15,7.8,10.8,10.2,,,,,,,"None, None",07/05/2018,03/19/2018,"United States, Canada",ES_20290_7062018000000_0010868
2322313,"Lexmark International, Inc.",Lexmark,MX822adtfe,MX822adtfe,"MX822ade,,Same as tested model, but without stapler or extra input tray; MX822adtfe,,Tested Model; MX822adxe,,Same as tested model, but without stapler, with hi-capacity input tray instead of 550-sheet input tray; XM7355,,Same as tested model, but without stapler or extra input tray, sold into the BSD market",Multifunction Devices (MFD),Standard,Electro-photographic (EP),Monochrome,55,Yes,2.4,124.8,,,15,5.4,10.2,10.2,,,,,,,"None, None",07/05/2018,03/19/2018,"United States, Canada",ES_20290_7062018000000_0010874
2322314,"Lexmark International, Inc.",Lexmark,MX824adtfe,MX824adtfe,"MX824ade,,Same as tested model, but without stapler or extra input tray; MX824adtfe,,Tested Model; MX824adxe,,Same as tested model, but without stapler, with hi-capacity input tray instead of 550-sheet input tray; XM7365,,Same as tested model, but without stapler or extra input tray, sold into the BSD market",Multifunction Devices (MFD),Standard,Electro-photographic (EP),Monochrome,65,Yes,3,156,,,15,6,10.2,9.6,,,,,,,"None, None",07/05/2018,03/19/2018,"United States, Canada",ES_20290_7062018000000_0010880
2322315,"Lexmark International, Inc.",Lexmark,MX721adhe,MX721adhe,"MX721ade,,Same as tested model, but without harddrive; MX721adhe,,Tested Model; XM5365,,Same as tested model, but sold into the BSD market",Multifunction Devices (MFD),Standard,Electro-photographic (EP),Monochrome,65,Yes,2.8,145.6,,,15,7.8,10.8,10.2,,,,,,,"None, None",07/05/2018,03/19/2018,"United States, Canada",ES_20290_7062018000000_0010894
2322317,"Lexmark International, Inc.",Lexmark,MS826de,MS826de,"M5270,,Same as tested model, but sold into the BSD market; MS825dn,,Same as tested model, but without touchscreen op panel; MS826de,,Tested Model",Printers,Standard,Electro-photographic (EP),Monochrome,70,Yes,3,156,,,15,6,10.2,9.6,,,,,,,"None, None",07/05/2018,03/16/2018,"United States, Canada",ES_20290_7062018000000_0010856
2322318,"Lexmark International, Inc.",Lexmark,MS822de,MS822de,"M5255,,Same as tested model, but sold into the BSD market; MS821dn,,Same as tested model, but without touchscreen op panel; MS822de,,Tested Model",Printers,Standard,Electro-photographic (EP),Monochrome,55,Yes,2.1,109.2,,,15,5.4,10.2,10.2,,,,,,,"None, None",07/05/2018,03/16/2018,"United States, Canada",ES_20290_7062018000000_0010862
2322329,"Lexmark International, Inc.",Lexmark,MS823dn,MS823dn,"B2865dw,,Same as tested model, but includes wifi, sold into open market; MS823dn,,Tested Model",Printers,Standard,Electro-photographic (EP),Monochrome,65,Yes,2.7,140.4,,,15,5.4,10.2,9.6,,,,,,,"None, None",07/05/2018,03/16/2018,"United States, Canada",ES_20290_7092018000000_0010850
2333266,"Lexmark International, Inc.",Lexmark,MS725dvn,MS725dvn,,Printers,Standard,Electro-photographic (EP),Monochrome,55,Yes,4.2,218.4,,,5,7.2,30.6,24,,,,,,,"None, None",06/19/2018,02/07/2019,"United States, Canada",ES_20290_2072019000000_0011937
2195120,"Murata Machinery, Ltd.",Konica Minolta,bizhub 25e,bizhub 25e,,Multifunction Devices (MFD),Standard,Electro-photographic (EP),Monochrome,25,Yes,1.4,72.8,,,1,15,25.2,21,,,,,,,"None, None",01/01/2013,11/18/2013,"United States, Canada",ES_1105798_MURATA MACHINERY LTD COMMUNICATION EQUIPMENT DIV (47994) | bizhub 25e_11202013071004_1404156
2249181,"Murata Machinery, Ltd.",Konica Minolta,bizhub28e,bizhub28e,,Multifunction Devices (MFD),Standard,Electro-photographic (EP),Monochrome,28,Yes,1.5,78,,,1,13.8,19.8,19.8,,,,,,,"None, None",01/31/2016,10/01/2015,"United States, Canada",ES_1105619_bizhub28e_10022015052326_3406684
2197205,"Murata Machinery, Ltd.",Muratec,MFX-3510,MFX-3510,,Multifunction Devices (MFD),Standard,Electro-photographic (EP),Monochrome,37,Yes,1.9,98.8,,,1,12,22.8,19.8,,,,,,,"None, None",01/01/2014,11/23/2013,"United States, Canada",ES_1105798_MURATA MACHINERY LTD COMMUNICATION EQUIPMENT DIV (47994) | MFX-3510_11282013042607_2767301
2197206,"Murata Machinery, Ltd.",Muratec,MFX-3530,MFX-3530,"MFX-3530,MFX-3530,; MFX-3535,MFX-3535,",Multifunction Devices (MFD),Standard,Electro-photographic (EP),Monochrome,37,Yes,2,104,,,1,15,25.8,22.2,,,,,,,"None, None",01/01/2014,11/23/2013,"United States, Canada",ES_1105798_MURATA MACHINERY LTD COMMUNICATION EQUIPMENT DIV (47994) | MFX-3530_11282013042623_2783130
