ENERGY STAR Unique ID,ENERGY STAR Partner,Brand Name,Model Name,Model Number,Additional Model Information,Type,Fuel,Vent Type,Storage Volume (gallons),Tank Height (inches),Height to Vent (inches),Tank Diameter (inches),Vent Size (inches),Vent Size 2 (inches),Input (kW),Volts,Electric Usage at 125°F outlet temp (kWh/yr),Input Rate (BTU/hr),Uniform Energy Factor (UEF),Therms Per Year at 125°F outlet temp,Gallons/year at 125°F outlet temp for Propane,First Hour Rating at 125°F outlet temp (gallons/hr),Maximum Gallons Per Minute over 67°F rise,Minimum Gallons Per Minute over 67°F rise,Recovery Efficiency per UEF test method (%),Solar System Type,Solar Collector Type,Solar Collector Panel Area (sq feet),Solar Energy Factor (SEF),Freeze Tolerance Limit (F),Solar Tank Volume (gallons),Solar Type of Backup,Solar Auxiliary Tank Volume (gallons),Solar Auxiliary Tank Input (kW),Solar Auxiliary Tank Input (BTU/hr),Water Heater Depth (inches),Water Heater Height (inches),Water Heater Width (inches),Date Available On Market,Date Certified,Markets,CB Model Identifier
2306259,A.O. Smith Corporation,John Wood,John Wood,PV40N,,Gas Storage,Natural Gas,Power Vent,40,49.6,59,18,2,3,,,,40000,,,,,,,,,,,,,,,,,,,,,04/04/2013,10/25/2017,Canada,ES_0092897_PV40N_11102017121010_70160927
2306260,A.O. Smith Corporation,John Wood,John Wood,PV40P,,Gas Storage,Propane,Power Vent,40,49.6,59,18,2,3,,,,40000,,,,,,,,,,,,,,,,,,,,,04/04/2013,10/25/2017,Canada,ES_0092897_PV40P_11102017121010_70160927
2306265,A.O. Smith Corporation,John Wood,John Wood,PV40TN,,Gas Storage,Natural Gas,Power Direct Vent,40,59.1,68.5,16,2,3,,,,50000,,,,,,,,,,,,,,,,,,,,,01/04/2013,10/25/2017,Canada,ES_0092897_PV40TN_11102017121010_70160927
2306266,A.O. Smith Corporation,John Wood,John Wood,PV40TP,,Gas Storage,Propane,Power Vent,40,59.1,68.5,16,2,3,,,,50000,,,,,,,,,,,,,,,,,,,,,01/04/2013,10/25/2017,Canada,ES_0092897_PV40TP_11102017121010_70160927
2306285,A.O. Smith Corporation,John Wood,John Wood,PV50HIN,,Gas Storage,Natural Gas,Power Vent,50,52,61.4,20,3,4,,,,62000,,,,,,,,,,,,,,,,,,,,,04/01/2013,10/25/2017,Canada,ES_0092897_PV50HIN_11102017121010_70160927
2306286,A.O. Smith Corporation,John Wood,John Wood,PV50HIP,,Gas Storage,Propane,Power Vent,50,52,61.4,20,3,4,,,,62000,,,,,,,,,,,,,,,,,,,,,04/01/2013,10/25/2017,Canada,ES_0092897_PV50HIP_11102017121010_70160927
2306271,A.O. Smith Corporation,John Wood,John Wood,PV50N,,Gas Storage,Natural Gas,Power Vent,50,58.8,60.1,20,2,3,,,,40000,,,,,,,,,,,,,,,,,,,,,01/04/2013,10/25/2017,Canada,ES_0092897_PV50N_11102017121010_70160927
2306272,A.O. Smith Corporation,John Wood,John Wood,PV50P,,Gas Storage,Propane,Power Vent,50,58.8,60.1,20,2,3,,,,40000,,,,,,,,,,,,,,,,,,,,,01/04/2013,10/25/2017,Canada,ES_0092897_PV50P_11102017121010_70160927
2306278,A.O. Smith Corporation,John Wood,John Wood,PV50TN,,Gas Storage,Natural Gas,Power Vent,50,58.8,60.1,18,2,3,,,,50000,,,,,,,,,,,,,,,,,,,,,01/04/2013,10/25/2017,Canada,ES_0092897_PV50TN_11102017121010_70160927
2306279,A.O. Smith Corporation,John Wood,John Wood,PV50TP,,Gas Storage,Propane,Power Vent,50,58.8,60.1,18,2,3,,,,50000,,,,,,,,,,,,,,,,,,,,,01/04/2013,10/25/2017,Canada,ES_0092897_PV50TP_11102017121010_70160927
2306289,A.O. Smith Corporation,John Wood,John Wood,PV60N,,Gas Storage,Natural Gas,Power Vent,60,58.5,67.9,20,3,4,,,,42000,,,,,,,,,,,,,,,,,,,,,04/04/2013,10/25/2017,Canada,ES_0092897_PV60N_11102017121010_70160927
2306290,A.O. Smith Corporation,John Wood,John Wood,PV60P,,Gas Storage,Propane,Power Vent,60,58.5,67.9,20,3,4,,,,42000,,,,,,,,,,,,,,,,,,,,,04/04/2013,10/25/2017,Canada,ES_0092897_PV60P_11102017121010_70160927
2306297,A.O. Smith Corporation,John Wood,John Wood,PV75N,,Gas Storage,Natural Gas,Power Vent,75,61.3,70.6,22,3,4,,,,72000,,,,,,,,,,,,,,,,,,,,,04/04/2013,10/25/2017,Canada,ES_0092897_PV75N_11102017121010_70160927
2335066,A.O. Smith Corporation,John Wood,PV75N 300,PV75N 300,,Gas Storage,"Propane, Natural Gas",Power Vent,75,61.3,70.6,22,3,4,,,,72000,0.72,23265,,142,,,0.82,,,,,,,,,,,26,70.6,26,03/01/2019,03/22/2019,Canada,ES_0092897_PV75N 300_03212019042731_70215398
2306298,A.O. Smith Corporation,John Wood,John Wood,PV75P,,Gas Storage,Propane,Power Vent,75,61.3,70.6,22,3,4,,,,72000,,,,,,,,,,,,,,,,,,,,,04/04/2013,10/25/2017,Canada,ES_0092897_PV75P_11102017121010_70160927
2326214,A.O. Smith Corporation,Kenmore,Heat Pump Water Heater,153.592500,,Heat Pump,Electric,,46,63,,23,,,4.5,240,1516,,3.42,,,66,,,407,,,,,,,,,,,,63,,05/22/2015,12/18/2018,United States,ES_92897_153.592500_09202018165116_9724056
2326213,A.O. Smith Corporation,Kenmore,Heat Pump Water Heater,153.592600,,Heat Pump,Electric,,67,61,,23,,,4.5,240,1516,,3,,,66,,,265,,,,,,,,,,,,61,,05/22/2015,12/11/2018,United States,ES_92897_153.592600_09202018164937_0963521
2316631,A.O. Smith Corporation,State,6 40YRVIT 200,6 40YBVIS 200,,Gas Storage,Natural Gas,,38,59,69,16,2,3,,,,40000,0.67,208,,73,,,79,,,,,,,,,,,,,,01/04/2013,12/12/2018,United States,ES_92897_6 40YBVIS 200_04032018205435_0907214
2316632,A.O. Smith Corporation,State,6 40YRVIT 200,6 40YRVIT 200,,Gas Storage,Natural Gas,,38,59,69,16,2,3,,,,50000,0.7,208,,87,,,78,,,,,,,,,,,,,,01/04/2013,12/12/2018,United States,ES_92897_6 40YRVIT 200_04032018205440_0919188
2318118,A.O. Smith Corporation,State,6 40YBVIS 201,6 50HBVIS 201,,Gas Storage,Propane,,49,59,60,20,2,3,,,,40000,0.72,208,227.5711159737,79,,,80,,,,,,,,,,,,,,01/04/2013,12/11/2018,United States,ES_92897_6 50HBVIS 201_04092018203429_5643259
2318248,A.O. Smith Corporation,State,6 50HRVIT 201,6 50HRVIT 201,,Gas Storage,Propane,,48,59,68,18,2,3,,,,50000,0.72,211,230.8533916849,97,,,81,,,,,,,,,,,,,,01/04/2013,12/11/2018,United States,ES_92897_6 50HRVIT 201_04102018132012_4006999
2316629,A.O. Smith Corporation,State,6 40YBVIS 200,6 50YBVIS 200,,Gas Storage,Natural Gas,,49,59,60,20,2,3,,,,40000,0.72,208,,79,,,80,,,,,,,,,,,,,,01/04/2013,12/12/2018,United States,ES_92897_6 50YBVIS 200_04032018205336_0509532
2318261,A.O. Smith Corporation,State,Polaris,GHX 34 100 N 200,,Gas Storage,Natural Gas,,33,49,7,22,2,,,,,100000,0.9,,,170,,,95,,,,,,,,,,,,,,10/25/2017,04/30/2018,United States,ES_92897_GHX 34 100 N 200_04102018132449_5165297
2318262,A.O. Smith Corporation,State,Polaris,GHX 34 100 P 201,,Gas Storage,Propane,,33,49,7,22,2,,,,,100000,0.9,,,170,,,95,,,,,,,,,,,,,,10/25/2017,04/30/2018,United States,ES_92897_GHX 34 100 P 201_04102018132452_9167268
2316550,A.O. Smith Corporation,State,Flue Damper,GS6 40 BFUT* 100,,Gas Storage,Natural Gas,,38,58,64,20,3,,,,,40000,0.65,224,,68,,,73,,,,,,,,,,,,,,01/02/2017,12/11/2018,United States,ES_92897_GS6 40 BFUT* 100_04032018201345_9960513
2333613,A.O. Smith Corporation,State,HE Flue Damper,GS6 40 HBFS 101,,Gas Storage,Propane,,38,48,52,22,3,4,,,,36000,0.66,245,268.0525164114,65,,,77,,,,,,,,,,,,,,01/24/2011,02/15/2019,"United States, Canada",ES_92897_GS6 40 HBFS 101_02152019201755_2870339
2333593,A.O. Smith Corporation,State,HE Flue Damper,GS6 40 HBFT 101,,Gas Storage,Propane,,38,58,62,20,3,4,,,,36000,0.64,245,268.0525164114,70,,,73,,,,,,,,,,,,,,01/24/2011,02/15/2019,"United States, Canada",ES_92897_GS6 40 HBFT 101_02152019201107_9929354
2318210,A.O. Smith Corporation,State,GS 6 40HBPDS 201,GS 6 40HBPDS 201,,Gas Storage,Propane,,38,41,61,18,2,3,,,173,40000,0.68,203,222.1006564551,74,,,79,,,,,,,,,,,30,50,22,08/08/2012,12/11/2018,United States,ES_92897_GS 6 40HBPDS 201_04102018131315_1862280
2318217,A.O. Smith Corporation,State,State,GS 6 40 HBPDSL 201,,Gas Storage,Propane,,38,41,61,18,2,3,,,160,40000,0.68,203,222.1006564551,74,,,79,,,,,,,,,,,30,50,22,12/12/2014,12/11/2018,United States,ES_92897_GS 6 40 HBPDSL 201_04102018131333_7257572
2318122,A.O. Smith Corporation,State,GS 6 40 YBVIS 201,GS 6 40HBVIS 201,,Gas Storage,Propane,,38,50,59,18,2,3,,,,40000,0.67,205,224.2888402626,73,,,79,,,,,,,,,,,,,,01/04/2013,12/11/2018,United States,ES_92897_GS 6 40HBVIS 201_04092018203511_0107360
2318224,A.O. Smith Corporation,State,GS 6 40 HRVIT 201,GS 6 40HRVIT 201,,Gas Storage,Propane,,38,59,69,16,2,3,,,,50000,0.7,208,227.5711159737,87,,,78,,,,,,,,,,,,,,01/04/2013,12/11/2018,United States,ES_92897_GS 6 40HRVIT 201_04102018131638_5645560
2318225,A.O. Smith Corporation,State,GS 6 40 HRVITL 201,GS 6 40HRVITL 201,,Gas Storage,Propane,,38,59,69,16,2,3,,,,50000,0.7,208,227.5711159737,87,,,78,,,,,,,,,,,,,,01/04/2013,12/11/2018,United States,ES_92897_GS 6 40HRVITL 201_04102018131641_4642212
2333612,A.O. Smith Corporation,State,HE Flue Damper,GS6 40 YBFS 100,,Gas Storage,Natural Gas,,38,48,52,22,3,4,,,,40000,0.66,224,,65,,,77,,,,,,,,,,,,,,01/24/2011,02/15/2019,"United States, Canada",ES_92897_GS6 40 YBFS 100_02152019201752_7025204
2333592,A.O. Smith Corporation,State,HE Flue Damper,GS6 40 YBFT 100,,Gas Storage,Natural Gas,,38,58,62,20,3,4,,,,40000,0.64,224,,70,,,73,,,,,,,,,,,,,,01/24/2011,02/15/2019,"United States, Canada",ES_92897_GS6 40 YBFT 100_02152019201104_9831860
2316620,A.O. Smith Corporation,State,GS 6 40YBPDS 200,GS 6 40 YBPDS 200,,Gas Storage,Natural Gas,,38,41,61,18,2,3,,,173,40000,0.68,203,,74,,,79,,,,,,,,,,,30,50,22,08/08/2012,12/11/2018,United States,ES_92897_GS 6 40 YBPDS 200_04032018205110_5265437
2316597,A.O. Smith Corporation,State,State,GS 6 40 YBPDSL 200,,Gas Storage,Natural Gas,,38,41,61,18,2,3,,,160,40000,0.68,203,,74,,,79,,,,,,,,,,,30,50,22,12/12/2014,12/11/2018,United States,ES_92897_GS 6 40 YBPDSL 200_04032018204202_2402808
2316627,A.O. Smith Corporation,State,GS 6 40 YBVIS 200,GS6 40YBVIS 200,,Gas Storage,Natural Gas,,38,50,59,18,2,3,,,,40000,0.67,205,,73,,,79,,,,,,,,,,,,,,01/04/2013,12/12/2018,United States,ES_92897_GS6 40YBVIS 200_04032018205310_7419587
2317142,A.O. Smith Corporation,State,GS 6 40 YRVIT 200,GS 6 40YRVIT 200,,Gas Storage,Natural Gas,,38,59,69,16,2,3,,,,50000,0.7,208,,87,,,78,,,,,,,,,,,,,,01/04/2013,12/11/2018,United States,ES_92897_GS 6 40YRVIT 200_04042018190154_4399062
2317135,A.O. Smith Corporation,State,GS 6 40 HRVITL 201,GS 6 40YRVITL  200,,Gas Storage,Natural Gas,,38,59,69,16,2,3,,,,50000,0.7,208,,87,,,78,,,,,,,,,,,,,,01/04/2013,12/11/2018,United States,ES_92897_GS 6 40YRVITL  200_04042018185649_7190785
2316545,A.O. Smith Corporation,State,Flue Damper,GS6 50 BFUT* 100,,Gas Storage,Natural Gas,,48,57,64,22,3,,,,,40000,0.7,224,,83,,,73,,,,,,,,,,,,,,01/02/2017,12/11/2018,United States,ES_92897_GS6 50 BFUT* 100_04032018201034_9976963
2333603,A.O. Smith Corporation,State,HE Flue Damper,GS6 50 HBFT 101,,Gas Storage,Propane,,48,57,61,22,3,4,,,,37000,0.69,245,268.0525164114,84,,,80,,,,,,,,,,,,,,01/24/2011,02/15/2019,"United States, Canada",ES_92897_GS6 50 HBFT 101_02152019201401_7374410
2318195,A.O. Smith Corporation,State,GS 6 50HBPDT 201,GS 6 50HBPDT 201,,Gas Storage,Propane,,48,51,70,18,2,3,,,160,45000,0.72,206,225.3829321663,81,,,79,,,,,,,,,,,30,59,22,08/08/2012,12/11/2018,United States,ES_92897_GS 6 50HBPDT 201_04102018131118_3036972
2318196,A.O. Smith Corporation,State,GS 6 50HBPDTL 201,GS 6 50HBPDTL 201,,Gas Storage,Propane,,48,51,70,18,2,3,,,160,45000,0.72,206,225.3829321663,81,,,79,,,,,,,,,,,30,59,22,08/08/2012,12/11/2018,United States,ES_92897_GS 6 50HBPDTL 201_04102018131121_8620297
2318115,A.O. Smith Corporation,State,GS 6 40 YBVIS 201,GS 6 50HBVIS 201,,Gas Storage,Propane,,49,59,60,20,2,3,,,,40000,0.72,208,227.5711159737,79,,,80,,,,,,,,,,,,,,01/04/2013,12/11/2018,United States,ES_92897_GS 6 50HBVIS 201_04092018203422_9318947
2318189,A.O. Smith Corporation,State,GS 6 50HRPDT L 5 201,GS 6 50HRPDT L 5 201,,Gas Storage,Propane,,48,52,72,18,2,3,,,110,62000,0.73,198,216.6301969365,118,,,82,,,,,,,,,,,30,60,22,08/08/2012,12/11/2018,United States,ES_92897_GS 6 50HRPDT L 5 201_04102018131058_8621136
2326212,A.O. Smith Corporation,Kenmore,Heat Pump Water Heater,153.592800,,Heat Pump,Electric,,82,69,,27,,,4.5,240,1591,,2.73,,,84,,,233,,,,,,,,,,,,69,,05/22/2015,12/18/2018,United States,ES_92897_153.592800_09202018164851_5318994
2306258,A.O. Smith Corporation,Kenmore,Kenmore,409.734230,,Gas Storage,Natural Gas,Power Vent,40,49.6,59,18,2,3,,,,40000,,,,,,,,,,,,,,,,,,,,,04/04/2013,10/25/2017,Canada,ES_0092897_409.734230_11102017121010_70160927
2306275,A.O. Smith Corporation,Kenmore,Kenmore,409.734240,,Gas Storage,Natural Gas,Power Vent,50,58.8,60.1,20,2,3,,,,40000,,,,,,,,,,,,,,,,,,,,,01/04/2013,10/25/2017,Canada,ES_0092897_409.734240_11102017121010_70160927
2306282,A.O. Smith Corporation,Kenmore,Kenmore,409.734270,,Gas Storage,Natural Gas,Power Vent,50,58.8,60.1,18,2,3,,,,50000,,,,,,,,,,,,,,,,,,,,,01/04/2013,10/25/2017,Canada,ES_0092897_409.734270_11102017121010_70160927
2316600,A.O. Smith Corporation,Lochinvar,Heat Pump Water Heater,HPA052KD 120,,Heat Pump,Electric,,46,46,,15,,,4.5,240,1516,,3.42,,,66,,,407,,,,,,,,,,,,63,,05/27/2016,05/14/2018,United States,ES_92897_HPA052KD 120_04032018204235_2233103
2316601,A.O. Smith Corporation,Lochinvar,Heat Pump Water Heater,HPA068KD 120,,Heat Pump,Electric,,67,44,,23,,,4.5,240,1562,,3,,,79,,,265,,,,,,,,,,,,61,,05/27/2016,04/03/2018,United States,ES_92897_HPA068KD 120_04032018204244_3891686
2316602,A.O. Smith Corporation,Lochinvar,Heat Pump Water Heater,HPA068KD 120,,Heat Pump,Electric,,67,44,,23,,,4.5,240,1562,,3,,,79,,,265,,,,,,,,,,,,61,,05/27/2016,05/14/2018,United States,ES_92897_HPA068KD 120_04032018204247_8287315
2316593,A.O. Smith Corporation,Lochinvar,Heat Pump Water Heater,HPA082KD 120,,Heat Pump,Electric,,82,52,,23,,,4.5,240,1591,,2.73,,,84,,,233,,,,,,,,,,,,69,,05/27/2016,05/14/2018,United States,ES_92897_HPA082KD 120_04032018204041_7931334
2333615,A.O. Smith Corporation,Lochinvar,HE Flue Damper,LSL 040 40ES 101,,Gas Storage,Propane,,38,48,52,22,3,4,,,,36000,0.66,245,268.0525164114,65,,,77,,,,,,,,,,,,,,04/09/2013,02/15/2019,"United States, Canada",ES_92897_LSL 040 40ES 101_02152019201802_6478652
2333614,A.O. Smith Corporation,Lochinvar,HE Flue Damper,LSN 040 40ES 100,,Gas Storage,Natural Gas,,38,48,52,22,3,4,,,,40000,0.66,224,,65,,,77,,,,,,,,,,,,,,04/09/2013,02/15/2019,"United States, Canada",ES_92897_LSN 040 40ES 100_02152019201759_4777976
2333595,A.O. Smith Corporation,Lochinvar,HE Flue Damper,LTL 040 40ES 101,,Gas Storage,Propane,,38,58,62,20,3,4,,,,36000,0.64,245,268.0525164114,70,,,73,,,,,,,,,,,,,,04/09/2013,02/15/2019,"United States, Canada",ES_92897_LTL 040 40ES 101_02152019201115_3080320
2333605,A.O. Smith Corporation,Lochinvar,HE Flue Damper,LTL 050 40ES 101,,Gas Storage,Propane,,48,57,61,22,3,4,,,,37000,0.69,224,245.0765864333,84,,,80,,,,,,,,,,,,,,04/09/2013,02/15/2019,"United States, Canada",ES_92897_LTL 050 40ES 101_02152019201408_4570774
2333594,A.O. Smith Corporation,Lochinvar,HE Flue Damper,LTN 040 40ES 100,,Gas Storage,Natural Gas,,38,58,62,20,3,4,,,,40000,0.64,224,,70,,,73,,,,,,,,,,,,,,04/09/2013,02/15/2019,"United States, Canada",ES_92897_LTN 040 40ES 100_02152019201112_7933296
2333604,A.O. Smith Corporation,Lochinvar,HE Flue Damper,LTN 050 40ES 100,,Gas Storage,Natural Gas,,48,57,61,22,3,4,,,,40000,0.69,224,,84,,,80,,,,,,,,,,,,,,04/09/2013,02/15/2019,"United States, Canada",ES_92897_LTN 050 40ES 100_02152019201405_5553076
2318209,A.O. Smith Corporation,Lochinvar,PRL040 40ES    201,PRL040 40ES 201,,Gas Storage,Propane,,38,41,61,18,2,3,,,173,40000,0.68,203,222.1006564551,74,,,79,,,,,,,,,,,30,50,22,08/08/2012,05/14/2018,United States,ES_92897_PRL040 40ES 201_04102018131306_5298770
2318216,A.O. Smith Corporation,Lochinvar,Lochinvar,PRL040 40ESST 201,,Gas Storage,Propane,,38,41,61,18,2,3,,,160,40000,0.68,203,222.1006564551,74,,,79,,,,,,,,,,,30,50,22,12/12/2014,05/14/2018,United States,ES_92897_PRL040 40ESST 201_04102018131332_0572623
2318204,A.O. Smith Corporation,Lochinvar,Lochinvar,PRL050 45ES 201,,Gas Storage,Propane,,48,51,70,18,2,3,,,110,45000,0.72,206,225.3829321663,81,,,79,,,,,,,,,,,30,59,22,12/12/2014,05/14/2018,United States,ES_92897_PRL050 45ES 201_04102018131142_5984429
2318205,A.O. Smith Corporation,Lochinvar,Lochinvar,PRL050 45ESST 201,,Gas Storage,Propane,,48,51,70,18,2,3,,,110,45000,0.72,206,225.3829321663,81,,,79,,,,,,,,,,,30,59,22,12/12/2014,05/14/2018,United States,ES_92897_PRL050 45ESST 201_04102018131144_9158558
2318191,A.O. Smith Corporation,Lochinvar,Lochinvar,PRL050 65ESST 201,,Gas Storage,Propane,,48,52,72,18,3,4,,,115,62000,0.73,198,216.6301969365,118,,,82,,,,,,,,,,,30,60,22,12/12/2014,05/14/2018,United States,ES_92897_PRL050 65ESST 201_04102018131102_4988876
2317141,A.O. Smith Corporation,Lochinvar,PRN040 40ES    200,PRN040 40ES 200,,Gas Storage,Natural Gas,,38,41,61,18,2,3,,,173,40000,0.68,203,,74,,,79,,,,,,,,,,,30,50,22,08/08/2012,12/13/2018,United States,ES_92897_PRN040 40ES 200_04042018190146_3801556
2317138,A.O. Smith Corporation,Lochinvar,Lochinvar,PRN040 40ESST 200,,Gas Storage,Natural Gas,,38,41,61,18,2,3,,,160,40000,0.68,203,,74,,,79,,,,,,,,,,,30,50,22,12/12/2014,05/14/2018,United States,ES_92897_PRN040 40ESST 200_04042018190029_0736713
2316639,A.O. Smith Corporation,Lochinvar,Lochinvar,PRN050 45ES  200,,Gas Storage,Natural Gas,,48,51,70,18,2,3,,,110,45000,0.72,206,,81,,,79,,,,,,,,,,,30,59,22,12/12/2014,12/11/2018,United States,ES_92897_PRN050 45ES  200_04032018205634_9171971
2317128,A.O. Smith Corporation,Lochinvar,Lochinvar,PRN050 45ESST 200,,Gas Storage,Natural Gas,,48,51,70,18,2,3,,,110,45000,0.72,206,,81,,,79,,,,,,,,,,,30,59,22,12/12/2014,05/14/2018,United States,ES_92897_PRN050 45ESST 200_04042018184148_0998504
2316636,A.O. Smith Corporation,Lochinvar,Lochinvar,PRN050 65ESST 200,,Gas Storage,Natural Gas,,48,52,72,18,3,4,,,115,62000,0.73,198,,118,,,82,,,,,,,,,,,30,60,22,12/12/2014,12/13/2018,United States,ES_92897_PRN050 65ESST 200_04032018205617_0631334
2318121,A.O. Smith Corporation,Lochinvar,PVN04040 201,PVL04040 201,,Gas Storage,Propane,,38,50,59,18,2,3,,,,40000,0.67,205,224.2888402626,73,,,79,,,,,,,,,,,,,,01/04/2013,05/14/2018,United States,ES_92897_PVL04040 201_04092018203509_9997892
2318220,A.O. Smith Corporation,Lochinvar,PVL04050 201,PVL04050 201,,Gas Storage,Propane,,38,59,69,16,2,3,,,,50000,0.7,208,227.5711159737,87,,,78,,,,,,,,,,,,,,01/04/2013,05/14/2018,United States,ES_92897_PVL04050 201_04102018131629_5556357
2318221,A.O. Smith Corporation,Lochinvar,PVL04050ST 201,PVL04050ST 201,,Gas Storage,Propane,,38,59,69,16,2,3,,,,50000,0.7,208,227.5711159737,87,,,78,,,,,,,,,,,,,,01/04/2013,05/14/2018,United States,ES_92897_PVL04050ST 201_04102018131632_1729110
2318114,A.O. Smith Corporation,Lochinvar,PVL04040 201,PVL05040 201,,Gas Storage,Propane,,49,59,60,20,2,3,,,,40000,0.72,208,227.5711159737,79,,,80,,,,,,,,,,,,,,01/04/2013,05/14/2018,United States,ES_92897_PVL05040 201_04092018203419_9951801
2318236,A.O. Smith Corporation,Lochinvar,PVL05050 201,PVL05050 201,,Gas Storage,Propane,,48,59,68,18,2,3,,,,50000,0.72,211,230.8533916849,97,,,81,,,,,,,,,,,,,,01/04/2013,05/14/2018,United States,ES_92897_PVL05050 201_04102018131943_6762189
2318237,A.O. Smith Corporation,Lochinvar,PVL05050ST 201,PVL05050ST 201,,Gas Storage,Propane,,48,59,68,18,2,3,,,,50000,0.72,211,230.8533916849,97,,,81,,,,,,,,,,,,,,01/04/2013,05/14/2018,United States,ES_92897_PVL05050ST 201_04102018131945_9903298
2318096,A.O. Smith Corporation,Lochinvar,PVL05062ST 201,PVL0562ST 201,,Gas Storage,Propane,,50,52,61,20,3,4,,,79,62000,0.73,206,225.3829321663,119,,,82,,,,,,,,,,,31,61,24,01/04/2013,05/14/2018,United States,ES_92897_PVL0562ST 201_04092018202748_5613260
2317154,A.O. Smith Corporation,Lochinvar,PVN04040 200,PVN04040 200,,Gas Storage,Natural Gas,,38,50,59,18,2,3,,,,40000,0.67,205,,73,,,79,,,,,,,,,,,,,,01/04/2013,05/14/2018,United States,ES_92897_PVN04040 200_04042018190720_8240340
2317159,A.O. Smith Corporation,Lochinvar,PVN04050 200,PVN04050 200,,Gas Storage,Natural Gas,,38,59,69,16,2,3,,,,50000,0.7,208,,87,,,78,,,,,,,,,,,,,,01/04/2013,05/14/2018,United States,ES_92897_PVN04050 200_04042018190906_0327900
2317158,A.O. Smith Corporation,Lochinvar,PVN04050ST 200,PVN04050ST 200,,Gas Storage,Natural Gas,,38,59,69,16,2,3,,,,50000,0.7,208,,87,,,78,,,,,,,,,,,,,,01/04/2013,12/13/2018,United States,ES_92897_PVN04050ST 200_04042018190858_7014395
2317148,A.O. Smith Corporation,Lochinvar,PVN04040 200,PVN05040 200,,Gas Storage,Natural Gas,,49,59,60,20,2,3,,,,40000,0.72,208,,79,,,80,,,,,,,,,,,,,,01/04/2013,05/14/2018,United States,ES_92897_PVN05040 200_04042018190418_3296464
2317147,A.O. Smith Corporation,Lochinvar,PVN05050 200,PVN05050 200,,Gas Storage,Natural Gas,,48,59,68,18,2,3,,,,50000,0.72,211,,97,,,81,,,,,,,,,,,,,,01/04/2013,05/14/2018,United States,ES_92897_PVN05050 200_04042018190404_5704325
2317155,A.O. Smith Corporation,Lochinvar,PVN05050ST 200,PVN05050ST 200,,Gas Storage,Natural Gas,,48,59,68,18,2,3,,,,50000,0.72,211,,97,,,81,,,,,,,,,,,,,,01/04/2013,05/14/2018,United States,ES_92897_PVN05050ST 200_04042018190840_5616054
2317149,A.O. Smith Corporation,Lochinvar,PVN05062ST 200,PVN05062ST 200,,Gas Storage,Natural Gas,,50,52,61,20,3,4,,,79,62000,0.73,206,,119,,,82,,,,,,,,,,,31,61,24,01/04/2013,05/14/2018,United States,ES_92897_PVN05062ST 200_04042018190533_5295031
2317178,A.O. Smith Corporation,Lochinvar,Polaris,SWL100 035 201,,Gas Storage,Propane,,33,49,7,22,2,,,,,100000,0.9,,,170,,,95,,,,,,,,,,,,,,10/25/2017,05/14/2018,United States,ES_92897_SWL100 035 201_04042018195043_6868172
2316580,A.O. Smith Corporation,Lochinvar,Polaris,SWN100 035 200,,Gas Storage,Natural Gas,,33,49,7,22,2,,,,,100000,0.9,,,170,,,95,,,,,,,,,,,,,,10/25/2017,05/14/2018,United States,ES_92897_SWN100 035 200_04032018203535_9991926
2317153,A.O. Smith Corporation,Lochinvar,Power Vent,UPN 040 40ES 100,,Gas Storage,Natural Gas,,38,59,67,20,2,,,,,42000,0.7,220,,76,,,77,,,,,,,,,,,,,,09/16/2013,05/14/2018,"United States, Canada",ES_92897_UPN 040 40ES 100_04042018190655_8720511
2317157,A.O. Smith Corporation,Lochinvar,Power Vent,UPN 050 40ES 100,,Gas Storage,Natural Gas,,48,57,66,22,2,,,,,42000,0.65,220,,71,,,78,,,,,,,,,,,,,,10/03/2013,12/13/2018,"United States, Canada",ES_92897_UPN 050 40ES 100_04042018190855_6225534
2316585,A.O. Smith Corporation,RELIANCE WATER HEATERS,Heat Pump Water Heater,10-50-DHPHT 120,,Heat Pump,Electric,,46,63,,23,,,4.5,240,1516,,3.42,,,66,,,407,,,,,,,,,,,,63,,05/22/2015,05/14/2018,United States,ES_92897_10-50-DHPHT 120_04032018203659_2461381
2317136,A.O. Smith Corporation,RELIANCE WATER HEATERS,Heat Pump Water Heater,10-50-DHPHTNE 120,,Heat Pump,Electric,,46,46,,15,,,4.5,240,1516,,3.42,,,66,,,407,,,,,,,,,,,,63,,05/27/2016,05/14/2018,United States,ES_92897_10-50-DHPHTNE 120_04042018185727_4175351
2316596,A.O. Smith Corporation,RELIANCE WATER HEATERS,Heat Pump Water Heater,10-66-DHPHT 120,,Heat Pump,Electric,,67,61,,27,,,4.5,240,1562,,3,,,79,,,265,,,,,,,,,,,,61,,05/22/2015,05/14/2018,United States,ES_92897_10-66-DHPHT 120_04032018204117_6899984
2316574,A.O. Smith Corporation,RELIANCE WATER HEATERS,Heat Pump Water Heater,10-66-DHPHTNE 120,,Heat Pump,Electric,,67,61,,23,,,4.5,240,1562,,3,,,79,,,265,,,,,,,,,,,,,,05/27/2016,05/14/2018,United States,ES_92897_10-66-DHPHTNE 120_04032018203117_7155722
