ENERGY STAR Unique ID,ENERGY STAR Partner,Brand Name,Model Name,Model Number,Additional Model Information,Product Type,Fuel Type,Efficiency (AFUE),Date Available On Market,Date Certified,Markets,CB Model Identifier,Can Integrate Hot Water Heating,Meets ENERGY STAR Most Efficient 2019 Criteria
2313481,"P. B. Heat, LLC",Peerless,WB90,WB90-03-W,,Boiler,Oil,90,11/15/2012,03/23/2018,United States,ES_19344_WB90-03-W_03232018193827_4871344,Yes,Yes
2313483,"P. B. Heat, LLC",Peerless,WB90,WB90-03-W,,Boiler,Oil,90,11/15/2012,03/23/2018,United States,ES_19344_WB90-03-W_03232018193832_0040749,Yes,Yes
2313485,"P. B. Heat, LLC",Peerless,WB90,WB90-03-W,,Boiler,Oil,90,11/15/2012,03/23/2018,United States,ES_19344_WB90-03-W_03232018193837_9179886,Yes,Yes
2313487,"P. B. Heat, LLC",Peerless,WB90,WB90-03-W,,Boiler,Oil,90,11/15/2012,03/23/2018,United States,ES_19344_WB90-03-W_03232018193841_4938718,Yes,Yes
2313489,"P. B. Heat, LLC",Peerless,WB90,WB90-03-W,,Boiler,Oil,90,11/15/2012,03/23/2018,United States,ES_19344_WB90-03-W_03232018193846_5444799,Yes,Yes
2313491,"P. B. Heat, LLC",Peerless,WB90,WB90-03-W,,Boiler,Oil,90,11/15/2012,03/23/2018,United States,ES_19344_WB90-03-W_03232018193851_8813915,Yes,Yes
2313480,"P. B. Heat, LLC",Peerless,WB90,WB90-04-W,,Boiler,Oil,90,11/15/2012,03/23/2018,United States,ES_19344_WB90-04-W_03232018193824_0999103,Yes,Yes
2313482,"P. B. Heat, LLC",Peerless,WB90,WB90-04-W,,Boiler,Oil,90,11/15/2012,03/23/2018,United States,ES_19344_WB90-04-W_03232018193830_5852863,Yes,Yes
2313484,"P. B. Heat, LLC",Peerless,WB90,WB90-04-W,,Boiler,Oil,90,11/15/2012,03/23/2018,United States,ES_19344_WB90-04-W_03232018193834_5166725,Yes,Yes
2313486,"P. B. Heat, LLC",Peerless,WB90,WB90-04-W,,Boiler,Oil,90,11/15/2012,03/23/2018,United States,ES_19344_WB90-04-W_03232018193839_5734323,Yes,Yes
2313488,"P. B. Heat, LLC",Peerless,WB90,WB90-04-W,,Boiler,Oil,90,11/15/2012,03/23/2018,United States,ES_19344_WB90-04-W_03232018193844_6476644,Yes,Yes
2313490,"P. B. Heat, LLC",Peerless,WB90,WB90-04-W,,Boiler,Oil,90,11/15/2012,03/23/2018,United States,ES_19344_WB90-04-W_03232018193848_8366974,Yes,Yes
2313492,"P. B. Heat, LLC",Peerless,WB90,WB90-04-W,,Boiler,Oil,90,11/15/2012,03/23/2018,United States,ES_19344_WB90-04-W_03232018193853_3372294,Yes,Yes
2313477,"P. B. Heat, LLC",Peerless,WBV,WBV-03-060-W,,Boiler,Oil,87,05/01/2006,03/23/2018,"United States, Canada",ES_19344_WBV-03-060-W_03232018192840_5594075,Yes,No
2313476,"P. B. Heat, LLC",Peerless,WBV,WBV-04-095-W,,Boiler,Oil,87,05/01/2006,03/23/2018,"United States, Canada",ES_19344_WBV-04-095-W_03232018192838_3499741,Yes,No
2313513,PNA Inc.,Pensotti,Quatech DK2-3,DK2-3,,Boiler,Oil,87,10/15/2007,03/23/2018,"United States, Canada",ES_1029598_DK2-3_03232018195657_4080937,No,No
2313516,PNA Inc.,Pensotti,Quatech DK2-4,DK2-4,,Boiler,Oil,87,10/15/2007,03/23/2018,"United States, Canada",ES_1029598_DK2-4_03232018195704_6884572,No,No
2313512,PNA Inc.,Pensotti,Quatech DK2-6,DK2-6,,Boiler,Oil,87,10/15/2007,03/23/2018,"United States, Canada",ES_1029598_DK2-6_03232018195654_8813256,No,No
2313515,PNA Inc.,Pensotti,Quatech DK2-7,DK2-7,,Boiler,Oil,87,10/15/2007,03/23/2018,"United States, Canada",ES_1029598_DK2-7_03232018195702_4474594,No,No
2313514,PNA Inc.,Pensotti,Quatech DK2-8,DK2-8,,Boiler,Oil,87,10/15/2007,03/23/2018,"United States, Canada",ES_1029598_DK2-8_03232018195659_7222046,No,No
2313496,PNA Inc.,Pensotti,Solenne,PCC34-H,,Boiler,"Natural Gas,Propane Gas",91,04/08/2013,03/23/2018,"United States, Canada",ES_1029598_PCC34-H_03232018194014_1343036,Yes,No
2313493,PNA Inc.,Pensotti,Solenne,PCH18/B-H,,Boiler,"Natural Gas,Propane Gas",91,04/08/2013,03/23/2018,"United States, Canada",ES_1029598_PCH18/B-H_03232018194007_8083386,No,No
2313494,PNA Inc.,Pensotti,Solenne,PCH34/B-H,,Boiler,"Natural Gas,Propane Gas",91,04/08/2013,03/23/2018,"United States, Canada",ES_1029598_PCH34/B-H_03232018194009_9925766,Yes,No
2313495,PNA Inc.,Pensotti,Solenne,PCH50/B-H,,Boiler,"Natural Gas,Propane Gas",91,04/08/2013,03/23/2018,"United States, Canada",ES_1029598_PCH50/B-H_03232018194011_7515788,No,No
2313498,PNA Inc.,Pensotti,Solenne,PCI18/8-H,,Boiler,"Natural Gas,Propane Gas",91,04/08/2013,03/23/2018,"United States, Canada",ES_1029598_PCI18/8-H_03232018194018_4330468,Yes,No
2313497,PNA Inc.,Pensotti,Solenne,PCI34/20-H,,Boiler,"Natural Gas,Propane Gas",91,04/08/2013,03/23/2018,"United States, Canada",ES_1029598_PCI34/20-H_03232018194016_5345007,No,No
2313550,Raypak Inc.,Raypak,XPAK FT,H7-088AR,,Boiler,"Natural Gas,Propane Gas",95,01/01/2015,03/23/2018,"United States, Canada",ES_1088187_H7-088AR_03232018204459_9825723,No,Yes
2313551,Raypak Inc.,Raypak,XPAK FT,H7-108AR*,,Boiler,"Natural Gas,Propane Gas",95,01/01/2015,03/23/2018,"United States, Canada",ES_1088187_H7-108AR*_03232018204504_6489627,No,Yes
2313552,Raypak Inc.,Raypak,XPAK FT,H7-198AR*,,Boiler,"Natural Gas,Propane Gas",95,01/01/2015,03/23/2018,"United States, Canada",ES_1088187_H7-198AR*_03232018204506_4090839,No,Yes
2313553,Raypak Inc.,Raypak,XPAK FT,H7-278AR*,,Boiler,"Natural Gas,Propane Gas",94,01/01/2015,03/23/2018,"United States, Canada",ES_1088187_H7-278AR*_03232018204508_7231948,No,No
2313543,Raypak Inc.,Raypak,XPak,XPAK 120,,Boiler,"Natural Gas,Propane Gas",90,07/23/2009,02/20/2019,United States,ES_1088187_XPAK 120_03232018203338_5595686,No,No
2313544,Raypak Inc.,Raypak,XPak,XPAK 85,,Boiler,"Natural Gas,Propane Gas",90,07/23/2009,02/20/2019,United States,ES_1088187_XPAK 85_03232018203341_2989155,No,No
2332117,"Rheem Sales Company, Inc.",Rheem,CRCBH199DVLN,CRCBH199DVLN,,Boiler,Natural Gas,95,12/21/2018,12/27/2018,"United States, Canada",ES_1071043_CRCBH199DVLN_12272018172119_1279214,Yes,Yes
2332118,"Rheem Sales Company, Inc.",Rheem,CRCBH199DVLP,CRCBH199DVLP,,Boiler,Propane Gas,95,12/21/2018,12/27/2018,"United States, Canada",ES_1071043_CRCBH199DVLP_12272018172917_1757766,Yes,Yes
2332111,"Rheem Sales Company, Inc.",Rheem,RCBH180DVLN,RCBH180DVLN,,Boiler,Natural Gas,95,12/21/2018,12/27/2018,"United States, Canada",ES_1071043_RCBH180DVLN_12272018161549_7349302,Yes,Yes
2332112,"Rheem Sales Company, Inc.",Rheem,RCBH180DVLP,RCBH180DVLP,,Boiler,Propane Gas,95,12/21/2018,12/27/2018,"United States, Canada",ES_1071043_RCBH180DVLP_12272018163210_8330286,Yes,Yes
2332119,"Rheem Sales Company, Inc.",Rheem,RCBH199DVLN,RCBH199DVLN,,Boiler,Natural Gas,95,12/21/2018,12/27/2018,"United States, Canada",ES_1071043_RCBH199DVLN_12272018173837_2317479,Yes,Yes
2332120,"Rheem Sales Company, Inc.",Rheem,RCBH199DVLP,RCBH199DVLP,,Boiler,Propane Gas,95,12/21/2018,12/27/2018,"United States, Canada",ES_1071043_RCBH199DVLP_12272018174213_2533372,Yes,Yes
2332113,"Rheem Sales Company, Inc.",Ruud,RUCBH180DVLN,RUCBH180DVLN,,Boiler,Natural Gas,95,12/21/2018,12/27/2018,"United States, Canada",ES_1071043_RUCBH180DVLN_12272018163409_8449485,Yes,Yes
2332114,"Rheem Sales Company, Inc.",Ruud,RUCBH180DVLP,RUCBH180DVLP,,Boiler,Propane Gas,95,12/21/2018,12/27/2018,"United States, Canada",ES_1071043_RUCBH180DVLP_12272018164122_8882141,Yes,Yes
2332121,"Rheem Sales Company, Inc.",Ruud,RUCBH199DVLN,RUCBH199DVLN,,Boiler,Natural Gas,95,12/21/2018,12/27/2018,"United States, Canada",ES_1071043_RUCBH199DVLN_12272018174525_2725493,Yes,Yes
2332122,"Rheem Sales Company, Inc.",Ruud,RUCBH199DVLP,RUCBH199DVLP,,Boiler,Propane Gas,95,12/21/2018,12/27/2018,"United States, Canada",ES_1071043_RUCBH199DVLP_12272018174747_2867250,Yes,Yes
2333573,Riello Canada Inc.,RIELLO,CONDEXA PRO NA 75 P,CONDEXA PRO NA 75 P,,Boiler,"Natural Gas,Propane Gas",95,01/11/2018,02/15/2019,"United States, Canada",ES_1141772_CONDEXA PRO NA 75 P_02152019173709_8076405,No,Yes
2328702,Riello Canada Inc.,RIELLO,FAMILY PRO 42 IS,FAMILY PRO 42 IS,,Boiler,Natural Gas,95,01/11/2018,10/31/2018,"United States, Canada",ES_1141772_FAMILY PRO 42 IS_10312018194445_8126698,Yes,Yes
2328701,Riello Canada Inc.,RIELLO,FAMILY PRO 42 KIS,FAMILY PRO 42 KIS,,Boiler,Natural Gas,95,01/11/2018,10/31/2018,"United States, Canada",ES_1141772_FAMILY PRO 42 KIS_10312018194440_4385754,Yes,Yes
2328703,Riello Canada Inc.,RIELLO,RESIDENCE PRO 32 KIS,RESIDENCE PRO 32 KIS,,Boiler,Natural Gas,95,01/11/2018,10/31/2018,"United States, Canada",ES_1141772_RESIDENCE PRO 32 KIS_10312018194448_4822839,Yes,Yes
2313557,Rinnai America Corporation,Rinnai,E-Series,E110C,,Boiler,"Natural Gas,Propane Gas",95,07/15/2009,11/05/2018,"United States, Canada",ES_97439_E110C_03232018204820_4707244,Yes,Yes
2313559,Rinnai America Corporation,Rinnai,E-Refresh,E110CR,,Boiler,"Natural Gas,Propane Gas",95,08/01/2016,12/18/2018,"United States, Canada",ES_97439_E110CR_03232018204824_3879402,Yes,Yes
2313560,Rinnai America Corporation,Rinnai,E-Refresh,E110SR,,Boiler,"Natural Gas,Propane Gas",95,08/01/2016,12/18/2018,"United States, Canada",ES_97439_E110SR_03232018204827_7892564,No,Yes
2313563,Rinnai America Corporation,Rinnai,E-Series,E50C,,Boiler,"Natural Gas,Propane Gas",95,10/01/2013,03/24/2018,"United States, Canada",ES_97439_E50C_03242018211919_1160071,Yes,Yes
2313564,Rinnai America Corporation,Rinnai,E-Refresh,E50CR,,Boiler,"Natural Gas,Propane Gas",95,08/01/2016,12/13/2018,"United States, Canada",ES_97439_E50CR_03242018211921_1050604,Yes,Yes
2313567,Rinnai America Corporation,Rinnai,E-Refresh,E60SR,,Boiler,"Natural Gas,Propane Gas",95,08/01/2016,12/13/2018,"United States, Canada",ES_97439_E60SR_03242018211926_6753251,No,Yes
2313561,Rinnai America Corporation,Rinnai,E-Series,E75C,,Boiler,"Natural Gas,Propane Gas",95,07/15/2009,03/24/2018,"United States, Canada",ES_97439_E75C_03242018211911_6471961,Yes,Yes
2313565,Rinnai America Corporation,Rinnai,E-Refresh,E75CR,,Boiler,"Natural Gas,Propane Gas",95,08/01/2016,12/13/2018,"United States, Canada",ES_97439_E75CR_03242018211923_7735553,Yes,Yes
2313566,Rinnai America Corporation,Rinnai,E-Refresh,E85SR,,Boiler,"Natural Gas,Propane Gas",95,08/01/2016,12/13/2018,"United States, Canada",ES_97439_E85SR_03242018211924_7244402,No,Yes
2324950,Rinnai America Corporation,Rinnai,M060C,M060C,,Boiler,"Natural Gas,Propane Gas",95,07/25/2018,08/28/2018,"United States, Canada",ES_97439_M060C_08282018152750_5901949,Yes,Yes
2324948,Rinnai America Corporation,Rinnai,M060S,M060S,,Boiler,"Natural Gas,Propane Gas",95,06/25/2018,08/28/2018,"United States, Canada",ES_97439_M060S_08282018152740_1116347,Yes,Yes
2325135,Rinnai America Corporation,Rinnai,M090C,M090C,,Boiler,"Natural Gas,Propane Gas",95,07/25/2018,08/31/2018,"United States, Canada",ES_97439_M090C_08312018153208_0092598,Yes,Yes
2323612,Velocity Boiler Works,Velocity Boiler Works,Shadow,SHADW180M,,Boiler,"Natural Gas,Propane Gas",94,08/01/2017,07/31/2018,United States,ES_1136570_SHADW180M_07312018233620_6360734,No,No
2302196,"Vesta.DS., Inc.",Vesta,VRB,VRB-110,,Boiler,"Natural Gas,Propane Gas",95,08/16/2017,08/16/2017,United States,ES_1137991_VRB-110_08162017020730_1024176,No,Yes
2307468,"Vesta.DS., Inc.",Vesta,VRB,VRB-130,,Boiler,"Natural Gas,Propane Gas",95,12/01/2017,12/06/2017,United States,ES_1137991_VRB-130_12062017070110_1024200,No,Yes
2302197,"Vesta.DS., Inc.",Vesta,VRB,VRB-80,,Boiler,"Natural Gas,Propane Gas",95,08/16/2017,08/16/2017,United States,ES_1137991_VRB-80_08162017021220_1024176,No,Yes
2303283,"Vesta.DS., Inc.",Vesta,VRC,VRC-100,,Boiler,"Natural Gas,Propane Gas",95,09/06/2017,09/07/2017,United States,ES_1137991_VRC-100_09072017085330_1024179,Yes,Yes
2302210,"Vesta.DS., Inc.",Vesta,VRC,VRC-120,,Boiler,"Natural Gas,Propane Gas",95,08/16/2017,08/16/2017,United States,ES_1137991_VRC-120_08162017021840_1024176,Yes,Yes
2302198,"Vesta.DS., Inc.",Vesta,VRC,VRC-140,,Boiler,"Natural Gas,Propane Gas",95,08/16/2017,08/16/2017,United States,ES_1137991_VRC-140_08162017022840_1024176,Yes,Yes
2302199,"Vesta.DS., Inc.",Vesta,VRC,VRC-80,,Boiler,"Natural Gas,Propane Gas",95,08/16/2017,08/16/2017,United States,ES_1137991_VRC-80_08162017022440_1024176,Yes,Yes
2313391,Viessmann Manufacturing Company,Viessmann,Vitodens 100,B1HA-125,,Boiler,"Natural Gas,Propane Gas",95,01/04/2017,03/23/2018,"United States, Canada",ES_42211_B1HA-125_03232018180700_5722195,Yes,Yes
2313387,Viessmann Manufacturing Company,Viessmann,Vitodens 100,B1HA 26,,Boiler,"Natural Gas,Propane Gas",95,04/01/2017,03/23/2018,"United States, Canada",ES_42211_B1HA 26_03232018180652_4728703,Yes,Yes
2313388,Viessmann Manufacturing Company,Viessmann,Vitodens 100,B1HA 35,,Boiler,"Natural Gas,Propane Gas",95,04/01/2017,03/23/2018,"United States, Canada",ES_42211_B1HA 35_03232018180654_0726732,Yes,Yes
2313390,Viessmann Manufacturing Company,Viessmann,Vitodens 100,B1HA-94,,Boiler,"Natural Gas,Propane Gas",95,01/04/2017,03/23/2018,"United States, Canada",ES_42211_B1HA-94_03232018180658_4184269,Yes,Yes
2313392,Viessmann Manufacturing Company,Viessmann,Vitodens 100,B1KA-125,,Boiler,"Natural Gas,Propane Gas",95,01/04/2017,03/23/2018,"United States, Canada",ES_42211_B1KA-125_03232018180702_5656939,Yes,Yes
2313389,Viessmann Manufacturing Company,Viessmann,Vitodens 100,B1KA 35,,Boiler,"Natural Gas,Propane Gas",95,04/01/2017,03/23/2018,"United States, Canada",ES_42211_B1KA 35_03232018180656_8709627,Yes,Yes
2313456,Viessmann Manufacturing Company,Viessmann,Vitodens 200,B2HA-285,,Boiler,"Natural Gas,Propane Gas",92,09/30/2013,03/23/2018,"United States, Canada",ES_42211_B2HA-285_03232018185917_6710856,Yes,No
2313455,Viessmann Manufacturing Company,Viessmann,Vitodens 200,B2HA-80,,Boiler,"Natural Gas,Propane Gas",92,09/30/2013,03/23/2018,"United States, Canada",ES_42211_B2HA-80_03232018185915_8564427,Yes,No
2313449,Viessmann Manufacturing Company,Viessmann,Vitodens 200,B2HB-125,,Boiler,"Natural Gas,Propane Gas",95,01/09/2014,03/23/2018,"United States, Canada",ES_42211_B2HB-125_03232018184318_8716570,Yes,Yes
2313450,Viessmann Manufacturing Company,Viessmann,Vitodens 200,B2HB-160,,Boiler,"Natural Gas,Propane Gas",95,01/09/2015,03/23/2018,"United States, Canada",ES_42211_B2HB-160_03232018184321_8826037,Yes,Yes
2313443,Viessmann Manufacturing Company,Viessmann,Vitodens 200,B2HB-19,,Boiler,"Natural Gas,Propane Gas",95,09/01/2014,03/23/2018,"United States, Canada",ES_42211_B2HB-19_03232018184305_2345931,Yes,Yes
2313451,Viessmann Manufacturing Company,Viessmann,Vitodens 200,B2HB-199,,Boiler,"Natural Gas,Propane Gas",95,01/09/2015,03/23/2018,"United States, Canada",ES_42211_B2HB-199_03232018184323_1410740,Yes,Yes
2313444,Viessmann Manufacturing Company,Viessmann,Vitodens 200,B2HB-26,,Boiler,"Natural Gas,Propane Gas",95,09/01/2014,03/23/2018,"United States, Canada",ES_42211_B2HB-26_03232018184307_2804062,Yes,Yes
2313445,Viessmann Manufacturing Company,Viessmann,Vitodens 200,B2HB-35,,Boiler,"Natural Gas,Propane Gas",95,09/01/2014,03/23/2018,"United States, Canada",ES_42211_B2HB-35_03232018184310_7581374,Yes,Yes
2313447,Viessmann Manufacturing Company,Viessmann,Vitodens 200,B2HB-68,,Boiler,"Natural Gas,Propane Gas",95,01/09/2014,03/23/2018,"United States, Canada",ES_42211_B2HB-68_03232018184314_8672360,Yes,Yes
2313448,Viessmann Manufacturing Company,Viessmann,Vitodens 200,B2HB-94,,Boiler,"Natural Gas,Propane Gas",95,01/09/2014,03/23/2018,"United States, Canada",ES_42211_B2HB-94_03232018184316_0210287,Yes,Yes
2313452,Viessmann Manufacturing Company,Viessmann,Vitodens 222,B2TB-125,,Boiler,"Natural Gas,Propane Gas",95,01/09/2014,03/23/2018,"United States, Canada",ES_42211_B2TB-125_03232018184325_3505074,Yes,Yes
2313446,Viessmann Manufacturing Company,Viessmann,Vitodens 222,B2TB-35,,Boiler,"Natural Gas,Propane Gas",95,09/01/2014,03/23/2018,"United States, Canada",ES_42211_B2TB-35_03232018184312_2466588,Yes,Yes
2313410,Viessmann Manufacturing Company,Viessmann,Vitocrossal 300,CU3A-125,,Boiler,"Natural Gas,Propane Gas",95,01/06/2015,03/23/2018,"United States, Canada",ES_42211_CU3A-125_03232018181957_3220649,Yes,Yes
2313412,Viessmann Manufacturing Company,Viessmann,Vitocrossal 300,CU3A-160,,Boiler,"Natural Gas,Propane Gas",95,01/06/2015,03/23/2018,"United States, Canada",ES_42211_CU3A-160_03232018182000_6731468,Yes,Yes
2313411,Viessmann Manufacturing Company,Viessmann,Vitocrossal 300,CU3A-199,,Boiler,"Natural Gas,Propane Gas",95,01/06/2015,03/23/2018,"United States, Canada",ES_42211_CU3A-199_03232018181959_2206110,Yes,Yes
2313405,Viessmann Manufacturing Company,Viessmann,Vitocrossal 300,CU3A-26,,Boiler,"Natural Gas,Propane Gas",95,06/01/2015,03/23/2018,"United States, Canada",ES_42211_CU3A-26_03232018181946_6798843,Yes,Yes
2313406,Viessmann Manufacturing Company,Viessmann,Vitocrossal 300,CU3A-35,,Boiler,"Natural Gas,Propane Gas",95,06/01/2015,03/23/2018,"United States, Canada",ES_42211_CU3A-35_03232018181948_4704509,Yes,Yes
2313408,Viessmann Manufacturing Company,Viessmann,Vitocrossal 300,CU3A-45,,Boiler,"Natural Gas,Propane Gas",95,06/01/2015,03/23/2018,"United States, Canada",ES_42211_CU3A-45_03232018181952_1279992,Yes,Yes
2313407,Viessmann Manufacturing Company,Viessmann,Vitocrossal 300,CU3A-57,,Boiler,"Natural Gas,Propane Gas",95,06/01/2015,03/23/2018,"United States, Canada",ES_42211_CU3A-57_03232018181950_5326173,Yes,Yes
2313409,Viessmann Manufacturing Company,Viessmann,Vitocrossal 300,CU3A-94,,Boiler,"Natural Gas,Propane Gas",95,01/06/2015,03/23/2018,"United States, Canada",ES_42211_CU3A-94_03232018181955_1170525,Yes,Yes
2313400,Viessmann Manufacturing Company,Viessmann,Vitorond 100,VR1-105,,Boiler,Oil,87,01/04/2017,03/23/2018,"United States, Canada",ES_42211_VR1-105_03232018181612_3383158,Yes,No
2313401,Viessmann Manufacturing Company,Viessmann,Vitorond 100,VR1-140,,Boiler,Oil,87,01/04/2017,03/23/2018,"United States, Canada",ES_42211_VR1-140_03232018181615_0449791,Yes,No
2313402,Viessmann Manufacturing Company,Viessmann,Vitorond 100,VR1-161,,Boiler,Oil,87,01/04/2017,03/23/2018,"United States, Canada",ES_42211_VR1-161_03232018181617_9227509,Yes,No
2313403,Viessmann Manufacturing Company,Viessmann,Vitorond 100,VR1-196,,Boiler,Oil,87,01/04/2017,03/23/2018,"United States, Canada",ES_42211_VR1-196_03232018181619_3437224,Yes,No
2313394,Viessmann Manufacturing Company,Viessmann,Vitorond 100,VR1-22,,Boiler,Oil,87,01/04/2017,03/23/2018,"United States, Canada",ES_42211_VR1-22_03232018181600_7103838,Yes,No
2313404,Viessmann Manufacturing Company,Viessmann,Vitorond 100,VR1-245,,Boiler,Oil,87,01/04/2017,03/23/2018,"United States, Canada",ES_42211_VR1-245_03232018181621_0296114,Yes,No
2313393,Viessmann Manufacturing Company,Viessmann,Vitorond 100,VR1-27,,Boiler,Oil,87,01/04/2017,03/23/2018,"United States, Canada",ES_42211_VR1-27_03232018181558_7005562,Yes,No
2313395,Viessmann Manufacturing Company,Viessmann,Vitorond 100,VR1-33,,Boiler,Oil,87,01/04/2017,03/23/2018,"United States, Canada",ES_42211_VR1-33_03232018181602_0582422,Yes,No
2313396,Viessmann Manufacturing Company,Viessmann,Vitorond 100,VR1-40,,Boiler,Oil,87,01/04/2017,03/23/2018,"United States, Canada",ES_42211_VR1-40_03232018181604_0996343,Yes,No
2313397,Viessmann Manufacturing Company,Viessmann,Vitorond 100,VR1-50,,Boiler,Oil,87,01/04/2017,03/23/2018,"United States, Canada",ES_42211_VR1-50_03232018181606_0853857,Yes,No
2313398,Viessmann Manufacturing Company,Viessmann,Vitorond 100,VR1-63,,Boiler,Oil,87,01/04/2017,03/23/2018,"United States, Canada",ES_42211_VR1-63_03232018181608_0395725,Yes,No
2313399,Viessmann Manufacturing Company,Viessmann,Vitorond 100,VR1-91,,Boiler,Oil,87,01/04/2017,03/23/2018,"United States, Canada",ES_42211_VR1-91_03232018181610_5477491,Yes,No
2313453,Viessmann Manufacturing Company,Viessmann,Vitodens 100,WB1B-26,,Boiler,"Natural Gas,Propane Gas",94,04/15/2009,03/23/2018,"United States, Canada",ES_42211_WB1B-26_03232018184329_4977743,Yes,No
2313454,Viessmann Manufacturing Company,Viessmann,Vitodens 100,WB1B-35,,Boiler,"Natural Gas,Propane Gas",94,04/15/2009,03/23/2018,"United States, Canada",ES_42211_WB1B-35_03232018184331_2927620,Yes,No
2323474,Weil-McLain,Weil-McLain,AB-120-*,AB-120-*,,Boiler,"Natural Gas,Propane Gas",95,05/11/2018,11/05/2018,"United States, Canada",ES_22947_AB-120-*_07312018165233_6584346,Yes,Yes
2323475,Weil-McLain,Weil-McLain,AB-155-*,AB-155-*,,Boiler,"Natural Gas,Propane Gas",95,05/11/2018,11/05/2018,"United States, Canada",ES_22947_AB-155-*_07312018165235_6660793,Yes,Yes
2323473,Weil-McLain,Weil-McLain,AB-80-*,AB-80-*,,Boiler,"Natural Gas,Propane Gas",95,05/11/2018,11/05/2018,"United States, Canada",ES_22947_AB-80-*_07312018165227_2635658,Yes,Yes
2312400,Weil-McLain,Weil-McLain,ECO,ECO 110,,Boiler,"Natural Gas,Propane Gas",95,01/15/2013,11/26/2018,"United States, Canada",ES_22947_ECO 110_03072018201615_6017633,Yes,Yes
2312401,Weil-McLain,Weil-McLain,ECO,ECO 155,,Boiler,"Natural Gas,Propane Gas",95,01/15/2013,11/26/2018,"United States, Canada",ES_22947_ECO 155_03072018201618_8416420,Yes,Yes
2312399,Weil-McLain,Weil-McLain,ECO,ECO 70,,Boiler,"Natural Gas,Propane Gas",95,01/15/2013,11/26/2018,"United States, Canada",ES_22947_ECO 70_03072018201613_6650487,Yes,Yes
2312405,Weil-McLain,Weil-McLain,Evergreen,EVG 110,,Boiler,"Natural Gas,Propane Gas",95,10/01/2017,11/05/2018,"United States, Canada",ES_22947_EVG 110_03072018201808_8618965,No,Yes
2312406,Weil-McLain,Weil-McLain,Evergreen,EVG 155,,Boiler,"Natural Gas,Propane Gas",95,10/01/2017,11/05/2018,"United States, Canada",ES_22947_EVG 155_03072018201810_9065905,No,Yes
2312402,Weil-McLain,Weil-McLain,Evergreen,EVG 220,,Boiler,"Natural Gas,Propane Gas",95,07/15/2015,11/05/2018,"United States, Canada",ES_22947_EVG 220_03072018201801_1771266,No,Yes
2312403,Weil-McLain,Weil-McLain,Evergreen,EVG 299,,Boiler,"Natural Gas,Propane Gas",95,07/15/2015,11/05/2018,"United States, Canada",ES_22947_EVG 299_03072018201803_5773237,No,Yes
2312404,Weil-McLain,Weil-McLain,Evergreen,EVG 70,,Boiler,"Natural Gas,Propane Gas",95,10/01/2017,11/05/2018,"United States, Canada",ES_22947_EVG 70_03072018201805_3188535,No,Yes
2312408,Weil-McLain,Weil-McLain,GV90+,GV90+3,,Boiler,"Natural Gas,Propane Gas",91,08/01/2011,11/05/2018,"United States, Canada",ES_22947_GV90+3_03072018201939_8376686,Yes,No
2312409,Weil-McLain,Weil-McLain,GV90+,GV90+4,,Boiler,"Natural Gas,Propane Gas",91,08/01/2011,11/05/2018,"United States, Canada",ES_22947_GV90+4_03072018201942_5443320,Yes,No
2312410,Weil-McLain,Weil-McLain,GV90+,GV90+5,,Boiler,"Natural Gas,Propane Gas",91,08/01/2011,11/05/2018,"United States, Canada",ES_22947_GV90+5_03072018201944_8157753,Yes,No
2312411,Weil-McLain,Weil-McLain,GV90+,GV90+6,,Boiler,"Natural Gas,Propane Gas",91,08/01/2011,11/05/2018,"United States, Canada",ES_22947_GV90+6_03072018201946_5224387,Yes,No
2312413,Weil-McLain,Weil-McLain,ULTRA,ULTRA 105-CT,,Boiler,"Natural Gas,Propane Gas",94,01/15/2013,11/05/2018,"United States, Canada",ES_22947_ULTRA 105-CT_03072018202110_9040263,Yes,No
2312414,Weil-McLain,Weil-McLain,ULTRA,ULTRA 155-CT,,Boiler,"Natural Gas,Propane Gas",94,01/15/2013,11/05/2018,"United States, Canada",ES_22947_ULTRA 155-CT_03072018202112_9454183,Yes,No
2312415,Weil-McLain,Weil-McLain,ULTRA,ULTRA 230-CT,,Boiler,"Natural Gas,Propane Gas",94,01/15/2013,11/05/2018,"United States, Canada",ES_22947_ULTRA 230-CT_03072018202115_5233279,Yes,No
2312416,Weil-McLain,Weil-McLain,ULTRA,ULTRA 299-CT,,Boiler,"Natural Gas,Propane Gas",92,01/15/2013,11/05/2018,"United States, Canada",ES_22947_ULTRA 299-CT_03072018202117_8711862,Yes,No
2312412,Weil-McLain,Weil-McLain,ULTRA,ULTRA  80-CT,,Boiler,"Natural Gas,Propane Gas",93,01/15/2013,11/05/2018,"United States, Canada",ES_22947_ULTRA  80-CT_03072018202106_9781801,Yes,No
2312423,Weil-McLain,Weil-McLain,Ultra Oil,UO-3E,,Boiler,Oil,87,10/15/2014,11/05/2018,"United States, Canada",ES_22947_UO-3E_03072018202325_7690007,No,No
2312422,Weil-McLain,Weil-McLain,Ultra Oil,UO-3RE,,Boiler,Oil,87,10/15/2014,11/05/2018,"United States, Canada",ES_22947_UO-3RE_03072018202323_4419167,No,No
2312424,Weil-McLain,Weil-McLain,Ultra Oil,UO-4E,,Boiler,Oil,87,10/15/2014,11/05/2018,"United States, Canada",ES_22947_UO-4E_03072018202327_3676846,No,No
