ENERGY STAR Unique ID,ENERGY STAR Partner,Brand Name,Model Name,Model Number,Additional Model Information,Fuel Type,Furnace is ENERGY STAR Certified in,Efficiency (AFUE),Capable of Two Way Communication?,Date Available On Market,Date Qualified,Markets,CB Model Identifier,Can Integrate Hot Water Heating,Meets ENERGY STAR Most Efficient 2019 Criteria
2334013,Allied Air Enterprises,Concord,95G1UH060BE12X-*,95G1UH060BE12X-*,,"Natural Gas,Propane Gas",All,95,Other/Proprietary,04/10/2018,02/27/2019,"United States, Canada",ES_1102531_95G1UH060BE12X-*_02272019225728_1197697,No,No
2334015,Allied Air Enterprises,Concord,95G1UH100CE20X-*,95G1UH100CE20X-*,,"Natural Gas,Propane Gas",All,95,Other/Proprietary,04/10/2018,02/27/2019,"United States, Canada",ES_1102531_95G1UH100CE20X-*_02272019225859_8621887,No,No
2311377,Allied Air Enterprises,Ducane,95G2E SERIES,95G2DF110CE20*,,"Natural Gas,Propane Gas",All,95,Not Applicable,09/09/2013,11/26/2018,"United States, Canada",ES_1102531_95G2DF110CE20*_03052018223433_6778961,No,No
2311381,Allied Air Enterprises,Ducane,95G2E SERIES,95G2DF090CE16*,,"Natural Gas,Propane Gas",All,95,Not Applicable,09/09/2013,02/02/2019,"United States, Canada",ES_1102531_95G2DF090CE16*_03052018223532_0511435,No,No
2311385,Allied Air Enterprises,Ducane,95G2E SERIES,95G2DF070BE16*,,"Natural Gas,Propane Gas",All,95,Not Applicable,09/09/2013,02/02/2019,"United States, Canada",ES_1102531_95G2DF070BE16*_03052018223645_4492179,No,No
2311389,Allied Air Enterprises,Ducane,95G2E SERIES,95G2DF045BE12*,,"Natural Gas,Propane Gas",All,95,Not Applicable,09/09/2013,02/02/2019,"United States, Canada",ES_1102531_95G2DF045BE12*_03052018223748_8147423,No,No
2311393,Allied Air Enterprises,Ducane,95G2E SERIES,95G2UH135DE20*,,"Natural Gas,Propane Gas",All,95,Not Applicable,09/09/2013,02/02/2019,"United States, Canada",ES_1102531_95G2UH135DE20*_03052018223900_3349667,No,No
2311402,Allied Air Enterprises,Ducane,95G1 Series,95G1UH045BE12-*,,"Natural Gas,Propane Gas",All,95,Not Applicable,05/01/2015,11/05/2018,"United States, Canada",ES_1102531_95G1UH045BE12-*_03052018224229_2839828,No,No
2311406,Allied Air Enterprises,Ducane,95G1E Series,95G1UH070BE12-*,,"Natural Gas,Propane Gas",All,95,Not Applicable,01/02/2014,11/05/2018,"United States, Canada",ES_1102531_95G1UH070BE12-*_03052018224344_8489012,No,No
2311410,Allied Air Enterprises,Ducane,95G1E Series,95G1UH090CE16-*,,"Natural Gas,Propane Gas",All,95,Not Applicable,01/02/2014,11/05/2018,"United States, Canada",ES_1102531_95G1UH090CE16-*_03052018224500_7027352,No,No
2311414,Allied Air Enterprises,Ducane,95G1 Series,95G1UH110CE20-*,,"Natural Gas,Propane Gas",All,95,Not Applicable,05/01/2015,11/05/2018,"United States, Canada",ES_1102531_95G1UH110CE20-*_03052018224601_8316828,No,No
2311448,Allied Air Enterprises,Ducane,95G2 Series,95G2UH045BV12-*,,"Natural Gas,Propane Gas",All,95,Other/Proprietary,09/01/2011,03/29/2018,"United States, Canada",ES_1102531_95G2UH045BV12-*_03052018232035_6918861,No,No
2311450,Allied Air Enterprises,Ducane,95G2 Series,95G2UH070BV12-*,,"Natural Gas,Propane Gas",All,95,Other/Proprietary,09/01/2011,03/29/2018,"United States, Canada",ES_1102531_95G2UH070BV12-*_03052018232158_0876442,No,No
2311452,Allied Air Enterprises,Ducane,95G2 Series,95G2UH090CV12-*,,"Natural Gas,Propane Gas",All,95,Other/Proprietary,09/01/2011,03/29/2018,"United States, Canada",ES_1102531_95G2UH090CV12-*_03052018232534_4182660,No,No
2311454,Allied Air Enterprises,Ducane,95G2 Series,95G2UH110CV20-*,,"Natural Gas,Propane Gas",All,95,Other/Proprietary,09/01/2011,03/29/2018,"United States, Canada",ES_1102531_95G2UH110CV20-*_03052018232918_3605448,No,No
2311456,Allied Air Enterprises,Ducane,95G2 Series,95G2UH135DV20-*,,"Natural Gas,Propane Gas",All,95,Other/Proprietary,09/01/2011,03/29/2018,"United States, Canada",ES_1102531_95G2UH135DV20-*_03052018233322_5140715,No,No
2311459,Allied Air Enterprises,Ducane,95G2E SERIES,95G2UH045BE12*,,"Natural Gas,Propane Gas",All,95,Not Applicable,09/09/2013,02/02/2019,"United States, Canada",ES_1102531_95G2UH045BE12*_03052018233444_7778519,No,No
2311462,Allied Air Enterprises,Ducane,95G2E SERIES,95G2UH070BE12*,,"Natural Gas,Propane Gas",All,95,Not Applicable,09/09/2013,11/05/2018,"United States, Canada",ES_1102531_95G2UH070BE12*_03052018233544_9733086,No,No
2311465,Allied Air Enterprises,Ducane,95G2E SERIES,95G2UH090CE16*,,"Natural Gas,Propane Gas",All,95,Not Applicable,09/09/2013,11/05/2018,"United States, Canada",ES_1102531_95G2UH090CE16*_03052018233816_5796794,No,No
2311468,Allied Air Enterprises,Ducane,95G2E SERIES,95G2UH110CE20*,,"Natural Gas,Propane Gas",All,95,Not Applicable,09/09/2013,11/26/2018,"United States, Canada",ES_1102531_95G2UH110CE20*_03052018233934_9907268,No,No
2311470,Allied Air Enterprises,Ducane,95G2 Series,95G2UH090CV20-*,,"Natural Gas,Propane Gas",All,95,Other/Proprietary,09/01/2011,03/29/2018,"United States, Canada",ES_1102531_95G2UH090CV20-*_03052018234025_8711653,No,No
2320223,Allied Air Enterprises,Ducane,96G1UH030E08-*,96G1UH030E08-*,,"Natural Gas,Propane Gas",All,96.1,Not Applicable,04/10/2018,05/21/2018,"United States, Canada",ES_1102531_96G1UH030E08-*_05222018000302_8231240,No,No
2320227,Allied Air Enterprises,Ducane,96G1UH070BE12-*,96G1UH070BE12-*,,"Natural Gas,Propane Gas",All,96.1,Not Applicable,04/10/2018,05/21/2018,"United States, Canada",ES_1102531_96G1UH070BE12-*_05222018000435_2726661,No,No
2320229,Allied Air Enterprises,Ducane,96G1UH090BE16-*,96G1UH090BE16-*,,"Natural Gas,Propane Gas",All,96.3,Not Applicable,04/10/2018,11/05/2018,"United States, Canada",ES_1102531_96G1UH090BE16-*_05222018000525_5558479,No,No
2320231,Allied Air Enterprises,Ducane,96G1UH110BE20-*,96G1UH110BE20-*,,"Natural Gas,Propane Gas",All,96.4,Not Applicable,04/10/2018,11/05/2018,"United States, Canada",ES_1102531_96G1UH110BE20-*_05222018000646_2396504,No,No
2326925,Allied Air Enterprises,Ducane,95G1UH040BE12X-*,95G1UH040BE12X-*,,"Natural Gas,Propane Gas",All,95,Other/Proprietary,04/10/2018,10/05/2018,"United States, Canada",ES_1102531_95G1UH040BE12X-*_10052018145124_2520450,No,No
2326927,Allied Air Enterprises,Ducane,95G1UH100CE20X-*,95G1UH100CE20X-*,,"Natural Gas,Propane Gas",All,95,Other/Proprietary,04/10/2018,10/05/2018,"United States, Canada",ES_1102531_95G1UH100CE20X-*_10052018145242_5312293,No,No
2326930,Allied Air Enterprises,Ducane,95G1UH060BE12X-*,95G1UH060BE12X-*,,"Natural Gas,Propane Gas",All,95,Other/Proprietary,04/10/2018,10/05/2018,"United States, Canada",ES_1102531_95G1UH060BE12X-*_10052018145400_1375759,No,No
2327430,Allied Air Enterprises,Ducane,96G1DF045BE12-*,96G1DF045BE12-*,,"Natural Gas,Propane Gas",All,96.1,Not Applicable,04/10/2018,10/11/2018,"United States, Canada",ES_1102531_96G1DF045BE12-*_10112018222917_8409078,No,No
2334011,Allied Air Enterprises,Ducane,95G1UH040BE12X-*,95G1UH040BE12X-*,,"Natural Gas,Propane Gas",All,95,Other/Proprietary,04/10/2018,02/27/2019,"United States, Canada",ES_1102531_95G1UH040BE12X-*_02272019225640_8413170,No,No
2334014,Allied Air Enterprises,Ducane,95G1UH060BE12X-*,95G1UH060BE12X-*,,"Natural Gas,Propane Gas",All,95,Other/Proprietary,04/10/2018,02/27/2019,"United States, Canada",ES_1102531_95G1UH060BE12X-*_02272019225732_1361230,No,No
2334016,Allied Air Enterprises,Ducane,95G1UH100CE20X-*,95G1UH100CE20X-*,,"Natural Gas,Propane Gas",All,95,Other/Proprietary,04/10/2018,02/27/2019,"United States, Canada",ES_1102531_95G1UH100CE20X-*_02272019225902_7847328,No,No
2334120,Bosch Thermotechnology Corporation,Bosch,BGH96M060B3A,BGH96M060B3A,,"Natural Gas,Propane Gas",All,96,Not Applicable,12/31/2018,03/01/2019,"United States, Canada",ES_16809_BGH96M060B3A_03012019151743_3915560,No,No
2334121,Bosch Thermotechnology Corporation,Bosch,BGH96M060B3A,BGH96M100D5A,,"Natural Gas,Propane Gas",All,96,Not Applicable,12/31/2018,03/01/2019,"United States, Canada",ES_16809_BGH96M100D5A_03012019151949_4446265,No,No
2334122,Bosch Thermotechnology Corporation,Bosch,BGH96M060B3A,BGH96M080B3A,,"Natural Gas,Propane Gas",All,96,Not Applicable,12/31/2018,03/01/2019,"United States, Canada",ES_16809_BGH96M080B3A_03012019152631_7556592,No,No
2334123,Bosch Thermotechnology Corporation,Bosch,BGH96M060B3A,BGH96M080C4A,,"Natural Gas,Propane Gas",All,96,Not Applicable,12/31/2018,03/01/2019,"United States, Canada",ES_16809_BGH96M080C4A_03012019153036_6196048,No,No
2334124,Bosch Thermotechnology Corporation,Bosch,BGH96M060B3A,BGH96M120D5A,,"Natural Gas,Propane Gas",All,96,Not Applicable,12/31/2018,03/01/2019,"United States, Canada",ES_16809_BGH96M120D5A_03012019153045_0886276,No,No
2334125,Bosch Thermotechnology Corporation,Bosch,BGH96M060B3A,BGH96M100C5A,,"Natural Gas,Propane Gas",All,96,Not Applicable,12/31/2018,03/01/2019,"United States, Canada",ES_16809_BGH96M100C5A_03012019153155_2717646,No,No
2326646,Boyertown Furnace Company,Regal,ECM RSM 600,ECM RSM 600,,Oil,All,86.2,Not Applicable,01/01/2013,10/01/2018,United States,ES_1043515_ECM RSM 600_10012018200251_0959563,No,No
2326647,Boyertown Furnace Company,Regal,ECM RSM 500,ECM RSM 500,,Oil,All,86.5,Not Applicable,01/01/2013,10/01/2018,United States,ES_1043515_ECM RSM 500_10012018200257_6511433,No,No
2311897,Bryant Heating and Cooling Systems (Carrier Corporation),Bryant,BRYANT,925SA30026E14*D,,"Natural Gas,Propane Gas",All,95,Not Applicable,03/01/2015,03/05/2018,Canada,ES_1019658_925SA30026E14*D_03062018044754_1973513,No,No
2311934,Bryant Heating and Cooling Systems (Carrier Corporation),Bryant,BRYANT,986TB42060V17,,"Natural Gas,Propane Gas",All,96.3,Other/Proprietary,09/06/2011,12/20/2018,"United States, Canada",ES_1019658_986TB42060V17_03062018045714_1991178,No,No
2311936,Bryant Heating and Cooling Systems (Carrier Corporation),Bryant,BRYANT,986TB66120V24,,"Natural Gas,Propane Gas",All,96.5,Other/Proprietary,01/06/2012,12/20/2018,"United States, Canada",ES_1019658_986TB66120V24_03062018045801_0491109,No,No
2311944,Bryant Heating and Cooling Systems (Carrier Corporation),Bryant,BRYANT,987MA42060V17A,,"Natural Gas,Propane Gas",All,97,Other/Proprietary,06/20/2011,12/20/2018,"United States, Canada",ES_1019658_987MA42060V17A_03062018050516_8596478,No,No
2311956,Bryant Heating and Cooling Systems (Carrier Corporation),Bryant,BRYANT,987MA42080V17A,,"Natural Gas,Propane Gas",All,97,Other/Proprietary,08/03/2011,12/20/2018,"United States, Canada",ES_1019658_987MA42080V17A_03062018050738_1760392,No,No
2311968,Bryant Heating and Cooling Systems (Carrier Corporation),Bryant,BRYANT,987MA66120V24A,,"Natural Gas,Propane Gas",All,97,Other/Proprietary,06/27/2011,12/20/2018,"United States, Canada",ES_1019658_987MA66120V24A_03062018051026_2074340,No,No
2311981,Bryant Heating and Cooling Systems (Carrier Corporation),Bryant,BRYANT,925SA30040E14A,,"Natural Gas,Propane Gas",All,96.2,Not Applicable,09/06/2011,12/20/2018,"United States, Canada",ES_1019658_925SA30040E14A_03062018051549_1341152,No,No
2311982,Bryant Heating and Cooling Systems (Carrier Corporation),Bryant,BRYANT,925SA42060E17A,,"Natural Gas,Propane Gas",All,96.2,Not Applicable,09/06/2011,12/20/2018,"United States, Canada",ES_1019658_925SA42060E17A_03062018051652_4647731,No,No
2311983,Bryant Heating and Cooling Systems (Carrier Corporation),Bryant,BRYANT,925SA66120E24A,,"Natural Gas,Propane Gas",All,96.2,Not Applicable,09/06/2011,12/20/2018,"United States, Canada",ES_1019658_925SA66120E24A_03062018051800_4702952,No,No
2311990,Bryant Heating and Cooling Systems (Carrier Corporation),Bryant,BRYANT,925SA48080E17,,"Natural Gas,Propane Gas",All,96.2,Not Applicable,09/06/2011,12/20/2018,"United States, Canada",ES_1019658_925SA48080E17_03062018051905_7201953,No,No
2311993,Bryant Heating and Cooling Systems (Carrier Corporation),Bryant,BRYANT,986TB60080V21,,"Natural Gas,Propane Gas",All,96.7,Other/Proprietary,01/06/2012,12/20/2018,"United States, Canada",ES_1019658_986TB60080V21_03062018052205_0174934,No,No
2311996,Bryant Heating and Cooling Systems (Carrier Corporation),Bryant,BRYANT,986TB66100V21,,"Natural Gas,Propane Gas",All,96.1,Other/Proprietary,01/06/2012,12/20/2018,"United States, Canada",ES_1019658_986TB66100V21_03062018052338_0205655,No,No
2311999,Bryant Heating and Cooling Systems (Carrier Corporation),Bryant,BRYANT,925SA60080E21,,"Natural Gas,Propane Gas",All,96.2,Not Applicable,03/01/2012,12/20/2018,"United States, Canada",ES_1019658_925SA60080E21_03062018052845_4665818,No,No
2312000,Bryant Heating and Cooling Systems (Carrier Corporation),Bryant,BRYANT,925SA60100E21,,"Natural Gas,Propane Gas",All,96.2,Not Applicable,03/01/2012,12/20/2018,"United States, Canada",ES_1019658_925SA60100E21_03062018052953_2769191,No,No
2312006,Bryant Heating and Cooling Systems (Carrier Corporation),Bryant,BRYANT,987MA60060V21,,"Natural Gas,Propane Gas",All,98.3,Other/Proprietary,11/07/2011,12/21/2018,"United States, Canada",ES_1019658_987MA60060V21_03062018053601_7089587,No,No
2312007,Bryant Heating and Cooling Systems (Carrier Corporation),Bryant,BRYANT,987MA60080V21,,"Natural Gas,Propane Gas",All,97,Other/Proprietary,11/23/2011,01/30/2019,"United States, Canada",ES_1019658_987MA60080V21_03062018053717_9357681,No,No
2312084,Bryant Heating and Cooling Systems (Carrier Corporation),Bryant,BRYANT,925SA36060E14,,"Natural Gas,Propane Gas",All,95.5,Not Applicable,07/06/2013,03/06/2018,Canada,ES_1019658_925SA36060E14_03062018055435_7628040,No,No
2312086,Bryant Heating and Cooling Systems (Carrier Corporation),Bryant,BRYANT,922SA48080E17,,"Natural Gas,Propane Gas",U.S. South Only,92.1,Not Applicable,07/15/2013,02/02/2019,"United States, Canada",ES_1019658_922SA48080E17_03062018055508_7656042,No,No
2312087,Bryant Heating and Cooling Systems (Carrier Corporation),Bryant,BRYANT,922SA30040E14,,"Natural Gas,Propane Gas",U.S. South Only,92.1,Not Applicable,07/15/2013,02/02/2019,"United States, Canada",ES_1019658_922SA30040E14_03062018055602_4224389,No,No
2312089,Bryant Heating and Cooling Systems (Carrier Corporation),Bryant,BRYANT,922SA36040E17,,"Natural Gas,Propane Gas",U.S. South Only,92.1,Not Applicable,07/15/2013,02/02/2019,"United States, Canada",ES_1019658_922SA36040E17_03062018055705_6134746,No,No
2312091,Bryant Heating and Cooling Systems (Carrier Corporation),Bryant,BRYANT,922SA36060E14,,"Natural Gas,Propane Gas",U.S. South Only,92.1,Not Applicable,07/15/2013,02/02/2019,"United States, Canada",ES_1019658_922SA36060E14_03062018055756_2256153,No,No
2312093,Bryant Heating and Cooling Systems (Carrier Corporation),Bryant,BRYANT,922SA42060E17,,"Natural Gas,Propane Gas",U.S. South Only,92.1,Not Applicable,07/15/2013,02/02/2019,"United States, Canada",ES_1019658_922SA42060E17_03062018055847_6359672,No,No
2312095,Bryant Heating and Cooling Systems (Carrier Corporation),Bryant,BRYANT,922SA60080E21,,"Natural Gas,Propane Gas",U.S. South Only,92.1,Not Applicable,07/15/2013,02/02/2019,"United States, Canada",ES_1019658_922SA60080E21_03062018055936_1020382,No,No
2312097,Bryant Heating and Cooling Systems (Carrier Corporation),Bryant,BRYANT,922SA60100E21,,"Natural Gas,Propane Gas",U.S. South Only,92.1,Not Applicable,07/15/2013,02/02/2019,"United States, Canada",ES_1019658_922SA60100E21_03062018060035_9386898,No,No
2312100,Bryant Heating and Cooling Systems (Carrier Corporation),Bryant,BRYANT,922SA60120E24,,"Natural Gas,Propane Gas",U.S. South Only,92.1,Not Applicable,07/15/2013,02/02/2019,"United States, Canada",ES_1019658_922SA60120E24_03062018060141_4186412,No,No
2312103,Bryant Heating and Cooling Systems (Carrier Corporation),Bryant,BRYANT,926TA30040V14,,"Natural Gas,Propane Gas",All,96.5,Not Applicable,09/06/2011,02/02/2019,"United States, Canada",ES_1019658_926TA30040V14_03062018060244_9303135,No,No
2312105,Bryant Heating and Cooling Systems (Carrier Corporation),Bryant,BRYANT,926TA42060V17,,"Natural Gas,Propane Gas",All,96.3,Not Applicable,09/06/2011,02/02/2019,"United States, Canada",ES_1019658_926TA42060V17_03062018060334_9677683,No,No
2312107,Bryant Heating and Cooling Systems (Carrier Corporation),Bryant,BRYANT,926TA48080V17,,"Natural Gas,Propane Gas",All,96.2,Not Applicable,09/06/2011,02/02/2019,"United States, Canada",ES_1019658_926TA48080V17_03062018060459_1192266,No,No
2312109,Bryant Heating and Cooling Systems (Carrier Corporation),Bryant,BRYANT,926TA66120V24,,"Natural Gas,Propane Gas",All,96.5,Not Applicable,09/06/2011,02/02/2019,"United States, Canada",ES_1019658_926TA66120V24_03062018060559_5098680,No,No
2312112,Bryant Heating and Cooling Systems (Carrier Corporation),Bryant,BRYANT,926TA60080V21,,"Natural Gas,Propane Gas",All,96.5,Not Applicable,03/01/2012,02/02/2019,"United States, Canada",ES_1019658_926TA60080V21_03062018060652_7555588,No,No
2312114,Bryant Heating and Cooling Systems (Carrier Corporation),Bryant,BRYANT,926TA60100V21,,"Natural Gas,Propane Gas",All,96.1,Not Applicable,03/01/2012,02/02/2019,"United States, Canada",ES_1019658_926TA60100V21_03062018060754_9400689,No,No
2312116,Bryant Heating and Cooling Systems (Carrier Corporation),Bryant,BRYANT,926TA36040V17,,"Natural Gas,Propane Gas",All,96,Not Applicable,07/06/2013,02/02/2019,"United States, Canada",ES_1019658_926TA36040V17_03062018061017_4025298,No,No
2312128,Bryant Heating and Cooling Systems (Carrier Corporation),Bryant,BRYANT,926TA36060V14,,"Natural Gas,Propane Gas",All,95,Not Applicable,07/06/2013,02/02/2019,"United States, Canada",ES_1019658_926TA36060V14_03062018061249_9358657,No,No
2312143,Bryant Heating and Cooling Systems (Carrier Corporation),Bryant,BRYANT,925SA30026E14,,"Natural Gas,Propane Gas",All,96,Not Applicable,03/01/2015,03/06/2018,Canada,ES_1019658_925SA30026E14_03062018061709_2287247,No,No
2312144,Bryant Heating and Cooling Systems (Carrier Corporation),Bryant,BRYANT,925SA36040E17A,,"Natural Gas,Propane Gas",All,96.2,Not Applicable,07/06/2013,02/02/2019,"United States, Canada",ES_1019658_925SA36040E17A_03062018061735_2960076,No,No
2312147,Bryant Heating and Cooling Systems (Carrier Corporation),Bryant,BRYANT,987MA42060V17*D,,"Natural Gas,Propane Gas",All,95,Other/Proprietary,06/20/2011,02/02/2019,"United States, Canada",ES_1019658_987MA42060V17*D_03062018061823_5079511,No,No
2314953,Carrier Corporation,Carrier,CARRIER,59TP6A120E24--22*D,,"Natural Gas,Propane Gas",All,95,Not Applicable,09/06/2011,04/18/2018,"United States, Canada",ES_1020846_59TP6A120E24--22*D_03272018204336_1038217,No,No
2314976,Carrier Corporation,Carrier,CARRIER,59TP6A060E17--14*D,,"Natural Gas,Propane Gas",All,95,Not Applicable,09/06/2011,04/18/2018,"United States, Canada",ES_1020846_59TP6A060E17--14*D_03272018204602_0765109,No,No
2315000,Carrier Corporation,Carrier,CARRIER,59TN6A080V17--14*D,,"Natural Gas,Propane Gas",All,95,Not Applicable,09/06/2011,04/18/2018,"United States, Canada",ES_1020846_59TN6A080V17--14*D_03272018204831_1855734,No,No
2315009,Carrier Corporation,Carrier,CARRIER,59TP6A100E21--20*D,,"Natural Gas,Propane Gas",All,95,Not Applicable,03/01/2012,04/18/2018,"United States, Canada",ES_1020846_59TP6A100E21--20*D_03272018204457_7044608,No,No
2315017,Carrier Corporation,Carrier,CARRIER,59TN6A080V21--20*D,,"Natural Gas,Propane Gas",All,95,Not Applicable,01/06/2012,04/18/2018,"United States, Canada",ES_1020846_59TN6A080V21--20*D_03272018205056_8007078,No,No
2315019,Carrier Corporation,Carrier,CARRIER,59TN6A100V21--22*D,,"Natural Gas,Propane Gas",All,95,Not Applicable,01/06/2012,04/18/2018,"United States, Canada",ES_1020846_59TN6A100V21--22*D_03272018205103_7363033,No,No
2315031,Carrier Corporation,Carrier,CARRIER,59TP6A040E17--12*D,,"Natural Gas,Propane Gas",All,95,Not Applicable,07/06/2013,04/18/2018,"United States, Canada",ES_1020846_59TP6A040E17--12*D_03272018205312_7958007,No,No
2315054,Carrier Corporation,Carrier,CARRIER,59SP5A100E21--20*D,,"Natural Gas,Propane Gas",All,95,Not Applicable,09/06/2011,04/18/2018,"United States, Canada",ES_1020846_59SP5A100E21--20*D_03272018205557_9065888,No,No
2315066,Carrier Corporation,Carrier,CARRIER,59TN6A060V17--14*D,,"Natural Gas,Propane Gas",All,95,Not Applicable,09/06/2011,03/27/2018,"United States, Canada",ES_1020846_59TN6A060V17--14*D_03272018205623_1897526,No,No
2315068,Carrier Corporation,Carrier,CARRIER,59SP5A120E24--22*D,,"Natural Gas,Propane Gas",All,95,Not Applicable,09/06/2011,04/18/2018,"United States, Canada",ES_1020846_59SP5A120E24--22*D_03272018205639_6231807,No,No
2315080,Carrier Corporation,Carrier,CARRIER,59SP5A060E17--14*D,,"Natural Gas,Propane Gas",All,95,Not Applicable,09/06/2011,03/27/2018,"United States, Canada",ES_1020846_59SP5A060E17--14*D_03272018205706_0059200,No,No
2315349,Carrier Corporation,Carrier,CARRIER,59SP5A080E21--20*D,,"Natural Gas,Propane Gas",All,95,Not Applicable,01/06/2012,03/28/2018,"United States, Canada",ES_1020846_59SP5A080E21--20*D_03282018140450_6143134,No,No
