ENERGY STAR Unique ID,ENERGY STAR Partner,Brand Name,Model Name,Model Number,Additional Model Information,Display Type,Panel Technology,Backlight Technology,Native Resolution (pixels),Total Native Resolution (megapixels),Screen Size (inches),Screen Area (square inches),Model Features,Features Enabled in Default On Mode,Features Enabled in Default Sleep Mode,Signal or Data Interfaces,Power Source,On Mode Power (watts),Maximum On Mode Power Limit for Signage Certification (watts),Sleep Mode Power (watts),Maximum Sleep Mode Power Limit for Signage Certification (watts),Off Mode Power (watts),On Mode Power at 12 Lux at 115 Volts (W),On Mode Power at 300 Lux (watts),Monitor Total Energy Consumption at 115 Volts (kWh/yr),Maximum Total Energy Consumption Limit for Monitor Certification (kWh/yr),Maximum Luminance (candelas per square meter),Enhanced-Performance Display?,Display Contrast Ratio  at 0 deg. Horiz. Viewing Angle,Reported Contrast Ratio at -85 Degrees (Left) Horizontal Viewing Angle,Reported Contrast Ratio at +85 Degrees (Right) Horizontal Viewing Angle,Date Available On Market,Date Certified,Markets,CB Model Identifier,Meets Most Efficient 2019 Criteria
2270512,Acer Incorporated,Acer,H277HU_r,H277HU,,Monitor,IPS LCD,LED,2560 x 1440,3.7,27,310.47,"User Adjustable Backlight,Built-In Speakers",Built-In Speakers,None,"HDMI 1.4,DisplayPort 1.2,USB-3.1 C,USB 3.0",Ac power supply,22.78,,0.81,,0.37,,,74.47,81.4,350,EPD I (32.9% CIE LUV/99% sRGB area or greater),1000,60,60,07/01/2016,06/24/2016,"United States, Switzerland, Taiwan, Japan, Canada",ES_20101_H277HU_06242016071800_2680489,No
2331762,Acer Incorporated,Acer,K272HUL_q,K272HUL,"CB271HU_q,CB271HU,",Monitor,IPS LCD,LED,1440  x 2560,3.7,27,310.47,None,None,None,"HDMI 1.4,DisplayPort 1.2,DVI,USB 2.0",Ac power supply,21.23,,0.31,,,,,,106.9,300,EPD II (38.4 CIE LUV/99% Adobe RGB area or greater),500,178,178,01/01/2016,08/02/2016,"United States, Switzerland, Taiwan, Japan, Canada",ES_20101_K272HUL_08192016154300_4874210,No
2270708,Acer Incorporated,Acer,KA200HQ_v,KA200HQ,,Monitor,TFT LCD,LED,1920 x 1080,2.1,19.5,160.89,None,None,None,"VGA,DVI",Ac power supply,14.59,,0.2,,0.16,,,45.87,47,300,None,3000,,,01/01/2019,06/24/2016,"United States, Switzerland, Taiwan, Japan, Canada",ES_20101_KA200HQ_06062016171426_4709436,No
2270525,Acer Incorporated,Acer,KA220HQ_r,KA220HQ,"K222HQL_r,K222HQL,",Monitor,IPS LCD,LED,1920 x 1080,2.1,21.5,197.6,"User Adjustable Backlight,Built-In Speakers",Built-In Speakers,None,"HDMI 1.4,XGA,DVI,VGA,Other,SVGA",Ac power supply,15.13,,0.23,,0.15,,,47.68,50.6,250,None,1000,,,07/10/2016,06/22/2016,"United States, Switzerland, Taiwan, Japan, Canada",ES_20101_KA220HQ_06242016075710_5030697,No
2320863,Acer Incorporated,Acer,KA240H_q,KA240H,,Monitor,TN LCD,LED,1920 x 1080,2.1,24,246.17,None,None,None,"HDMI 1.4,DVI,Other",Ac power supply,13.07,,0.28,,0.13,,,41.68,54.9,250,None,1000,,,01/31/2018,06/04/2018,"United States, Switzerland, Taiwan, Japan, Canada",ES_20101_KA240H_06042018114014_2932120,Yes
2269091,Acer Incorporated,Acer,KA240HQ_r,KA240HQ,"K242HQL_r,K242HQL,; K242HYL_r,K242HYL,; KA240HY_r,KA240HY,; KN242HYL_r,KN242HYL,; V246HYL_r,V246HYL,",Monitor,IPS LCD,LED,1920 x 1080,2.1,23.6,236.92,None,None,None,"HDMI 1.4,DVI,VGA,Other",Ac power supply,12.82,,0.31,,0.15,,,41.07,53.1,300,None,1000,,,07/01/2016,06/04/2016,"United States, Switzerland, Taiwan, Japan, Canada",ES_20101_KA240HQ_06072016012620_2780417,Yes
2270670,Acer Incorporated,Acer,KA270H_v,KA270H,"CB271H_v,CB271H,; KA271_v,KA271,; VA271_v,VA271,",Monitor,TFT LCD,LED,1920 x 1080,2.1,27,310.47,None,None,None,"VGA,DVI,Other",Ac power supply,19.81,,0.2,,0.14,,,61.86,63.8,380,None,1000,,,01/01/2017,06/23/2016,"United States, Switzerland, Taiwan, Japan, Canada",ES_20101_KA270H_06212016105143_8386499,No
2303296,Acer Incorporated,Acer,KA270HK_q,KA270HK,,Monitor,IPS LCD,LED,3840 x 2160,8.3,26.9,309.9,None,None,None,DisplayPort 1.2,Ac power supply,24.74,,0.24,,0.12,,,77.23,135,300,EPD I (32.9% CIE LUV/99% sRGB area or greater),1000,60,60,09/21/2017,09/07/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_20101_KA270HK_09072017122943_4230092,No
2265564,Acer Incorporated,Acer,KG270_v,KG270,"KA271_v,KA271,",Monitor,TN LCD,LED,1920 x 1080,2.1,27,311.5,None,None,None,"HDMI 1.4,VGA,DVI",Ac power supply,20.06,,0.25,,0.17,,,62.93,64,300,None,1000,,,05/01/2016,04/28/2016,"United States, Switzerland, Taiwan, Japan, Canada",ES_20101_KG270 KA271_04282016202639_1224893,No
2271364,Acer Incorporated,Acer,P166HQL_v,P166HQL,,Monitor,TFT LCD,LED,1366 x 768,1,15.6,103.4,None,None,None,VGA,USB,6.26,,0.21,,0.15,,,20.39,21.63,230,None,650,,,01/01/2019,06/30/2016,"United States, Switzerland, Taiwan, Japan, Canada",ES_20101_P166HQL_06232016162345_4181787,Yes
2303888,Acer Incorporated,Acer,P167Q,P167Q A,"P167Q A,P167Q A_v,",Monitor,TN LCD,LED,1366 x 768,1,15.6,103.26,None,None,None,VGA,USB,5.23,,0.17,,0.07,,,17.01,21.6,220,None,600,,,09/19/2017,09/22/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_20101_P67Q A_09202017151553_1666223,Yes
2303889,Acer Incorporated,Acer,P167Q,P167Q_v,,Monitor,TN LCD,LED,1366 x 768,1,15.6,103.26,None,None,None,VGA,Ac power supply,5.13,,0.24,,0.13,,,17.08,21.6,220,None,600,,,09/19/2017,09/22/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_20101_P167Q_v_09202017151652_6582452,Yes
2306103,Acer Incorporated,Acer,PE270K_v,PE270K,,Monitor,IPS LCD,LED,,8.3,27,310.47,Built-In Speakers,Built-In Speakers,None,"HDMI 1.4,DisplayPort 1.2,USB-3.1 C",Ac power supply,32.99,,0.39,,0.32,,,103.36,109.6,350,EPD I (32.9% CIE LUV/99% sRGB area or greater),1300,100,108,10/26/2017,11/08/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_20101_PE270K_11012017171141_461542,No
2295557,Acer Incorporated,Acer,PE320QK_v,PE320QK,,Monitor,IPS LCD,LED,3840 x 2160,8.3,31.5,423.93,Built-In Speakers,Built-In Speakers,None,"HDMI 2.0,DisplayPort 1.2,USB 3.0",Ac power supply,36.02,,0.28,,0.13,,,112.02,135.7,350,EPD I (32.9% CIE LUV/99% sRGB area or greater),1300,60,60,08/27/2017,05/05/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_20101_PE320QK_05032017130544_702173,No
2303890,Acer Incorporated,Acer,PT167Q,PT167Q_v,,Monitor,TN LCD,LED,1366 x 768,1,15.6,103.26,Touch Screen,Touch Screen,None,"VGA,USB 2.0",Ac power supply,5.36,,0.49,,0.43,,,19.23,24.9,220,None,500,,,09/19/2017,09/22/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_20101_PT167Q_v_09202017151741_6237756,Yes
2271570,Acer Incorporated,Acer,R220HQ_r,R220HQ,"G227HQL_r,G227HQL,",Monitor,IPS LCD,LED,1920 x 1080,2.1,21.5,197.6,None,None,None,"HDMI 1.4,DVI,VGA,Other",Ac power supply,14.18,,0.09,,0.08,,,43.99,50.6,250,None,1000,,,06/30/2016,07/04/2016,"United States, Switzerland, Taiwan, Japan, Canada",ES_20101_R220HQ_07052016072927_3767462,No
2268526,Acer Incorporated,Acer,R221Q_r,R221Q,"HA220Q_r,HA220Q,; SA220Q_r,SA220Q,",Monitor,IPS LCD,LED,1920 x 1080,2.1,21.5,197.6,"User Adjustable Backlight,Built-In Speakers",Built-In Speakers,None,"HDMI 1.4,XGA,DVI,VGA,Other,SVGA",Ac power supply,14.01,,0.18,,0.16,,,43.95,50.6,250,None,1000,,,07/09/2016,08/15/2016,"United States, Switzerland, Taiwan, Japan, Canada",ES_20101_R221Q_06022016121731_9851914,No
2271574,Acer Incorporated,Acer,R230H_r,R230H,"G237HL_r,G237HL,",Monitor,IPS LCD,LED,1920 x 1080,2.1,23,226.05,None,None,None,"HDMI 1.4,DVI,VGA,Other",Ac power supply,13.3,,0.09,,0.08,,,41.29,50.8,250,None,1000,,,06/30/2016,07/04/2016,"United States, Switzerland, Taiwan, Japan, Canada",ES_20101_R230H_07052016082808_7288918,Yes
2268380,Acer Incorporated,Acer,R231_r,R231,"HA230_r,HA230,; RT230_r,RT230,; SA230_r,SA230,",Monitor,IPS LCD,LED,1920 x 1080,2.1,23,226.05,"User Adjustable Backlight,Built-In Speakers",Built-In Speakers,None,"HDMI 1.4,XGA,DVI,VGA,Other,SVGA",Ac power supply,13.31,,0.18,,0.17,,,41.84,50.8,250,None,1000,,,07/01/2016,08/11/2016,"Switzerland, Taiwan, Japan, Canada",ES_20101_R231_06012016073940_6780629,No
2266597,Acer Incorporated,Acer,R240HY_r,R240HY,"G247HYL_r,G247HYL,",Monitor,IPS LCD,LED,1920 x 1080,2.1,23.8,242.18,"User Adjustable Backlight,Built-In Speakers",Built-In Speakers,None,"HDMI 1.4,XGA,VGA,Other,USB 3.0,SVGA",Ac power supply,15.05,,0.75,,0.31,,,50.4,54.1,260,None,1000,,,05/16/2016,05/12/2016,"United States, Switzerland, Taiwan, Japan, Canada",ES_20101_R240HY_05122016085248_3168366,No
2266333,Acer Incorporated,Acer,R241Y_r,R241Y,"HA240Y_r,HA240Y,; RA241Y_r,RA241Y,; RT240Y_r,RT240Y,; SA240Y_r,SA240Y,",Monitor,IPS LCD,LED,1920 x 1080,2.1,23.8,242.18,"User Adjustable Backlight,Built-In Speakers",Built-In Speakers,None,"HDMI 1.4,XGA,DVI,VGA,Other,SVGA",Ac power supply,15.14,,0.19,,0.17,,,47.51,54.1,250,None,1000,,,06/15/2016,08/12/2016,"United States, Switzerland, Taiwan, Japan, Canada",ES_20101_R241Y_05102016034309_1789473,No
2270497,Acer Incorporated,Acer,R250H_r,R250H,"G257HL_r,G257HL,",Monitor,IPS LCD,LED,1920 x 1080,2.1,25,264.5,None,None,None,"HDMI 1.4,DVI,VGA,Other",Ac power supply,15.98,,0.14,,0.06,,,49.79,58.6,250,None,1000,,,07/01/2016,06/22/2016,"United States, Switzerland, Taiwan, Japan, Canada",ES_20101_R250H_06232016085236_1956386,No
2266298,Acer Incorporated,Acer,R251_r,R251,"RT250_r,RT250,",Monitor,IPS LCD,LED,1920 x 1080,2.1,24.9,264.53,"User Adjustable Backlight,Built-In Speakers",Built-In Speakers,None,"HDMI 1.4,XGA,DVI,VGA,Other,SVGA",Ac power supply,17.99,,0.19,,0.17,,,56.23,58.6,250,None,1000,,,06/10/2016,08/12/2016,"United States, Switzerland, Taiwan, Japan, Canada",ES_20101_R251_05092016083552_2952299,No
2291731,Acer Incorporated,Acer,RC241YU_r,RC241YU,,Monitor,IPS LCD,LED,2560 x 1440,3.7,23.8,240.95,"User Adjustable Backlight,Built-In Speakers",Built-In Speakers,None,"HDMI 1.4,DisplayPort 1.2,DVI,Other",Ac power supply,19.26,,0.14,,0.13,,,59.85,63.8,300,None,1000,,,03/03/2017,02/22/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_20101_RC241YU_03012017030124_7284245,No
2287904,Acer Incorporated,Acer,RC271U_r,RC271U,,Monitor,TN LCD,LED,2560 x 1440,3.7,27,311.5,None,None,None,"HDMI 1.4,DisplayPort 1.2,DVI",Ac power supply,19.28,,0.2,,0.17,,,60.27,73.9,350,None,1000,,,01/05/2017,01/05/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_20101_RC271U_01052017205814_4064830,No
2308373,Acer Incorporated,Acer,RG240Y_r,RG240Y,,Monitor,IPS LCD,LED,1920 x 1080,2.1,23.8,242.18,"User Adjustable Backlight,Built-In Speakers",Built-In Speakers,None,"HDMI 1.4,XGA,DVI,VGA,Other,SVGA",Ac power supply,15.14,,0.19,,0.17,,,47.51,54.1,250,None,1000,,,01/05/2018,05/09/2016,"United States, Switzerland, Taiwan, Japan, Canada",ES_20101_RG240Y_12272017015052_9452305,No
2308554,Acer Incorporated,Acer,RG270_r,RG270,,Monitor,IPS LCD,LED,1920 x 1080,2.1,27,311.67,"User Adjustable Backlight,Built-In Speakers",Built-In Speakers,None,HDMI 1.4,Ac power supply,18.71,,0.29,,0.27,,,59.03,64,230,None,1000,,,12/29/2017,03/16/2016,"United States, Switzerland, Taiwan, Japan, Canada",ES_20101_RG270_12232017093755_1875878,No
2262405,Acer Incorporated,Acer,RT270_r,RT270,"HA270_r,HA270,; R271_r,R271,; SA270_r,SA270,",Monitor,IPS LCD,LED,1920 x 1080,2.1,27,311.67,"User Adjustable Backlight,Built-In Speakers",Built-In Speakers,None,"HDMI 1.4,XGA,DVI,VGA,Other,SVGA",Ac power supply,18.71,,0.29,,0.27,,,59.03,64,230,None,1000,,,04/01/2016,08/12/2016,"United States, Switzerland, Taiwan, Japan, Canada",ES_20101_RT270_03162016023137_5497312,No
2278551,Acer Incorporated,Acer,RT280K_v,RT280K,,Monitor,TN LCD,LED,3840 x 2160,8.3,27.8,330.23,None,None,None,"HDMI 1.4,DisplayPort 1.2,DVI",Ac power supply,33.19,,0.35,,0.26,,,103.75,105.9,330,None,1000,,,09/15/2016,09/07/2016,"United States, Switzerland, Taiwan, Japan, Canada",ES_20101_RT280K_09082016141617_8706051,No
2270471,Acer Incorporated,Acer,S220HQL_q,S220HQL,"G226HQL_q,G226HQL,",Monitor,TN LCD,LED,1920 x 1080,2.1,21.5,197.52,None,None,None,"DVI,VGA",Other,14.62,,0.11,0.5,0.08,,,45.43,50.6,264.6,None,1000,,,02/27/2013,06/16/2016,"United States, Switzerland, Taiwan, Japan, Canada",ES_20101_S220HQL_06232016112028_3066985,No
2269032,Acer Incorporated,Acer,S236HL_r,S236HL,"S235HL_r,S235HL,",Monitor,IPS LCD,LED,1920 x 1080,2.1,23,226.05,"User Adjustable Backlight,Built-In Speakers",Built-In Speakers,None,"HDMI 1.4,XGA,VGA,Other,SVGA",Ac power supply,14.34,,0.31,,0.27,,,45.76,50.8,250,None,1000,,,07/10/2016,06/03/2016,"United States, Switzerland, Taiwan, Japan, Canada",ES_20101_S236HL_06042016073706_5826843,No
2272181,Acer Incorporated,Acer,S276HL_r,S276HL,"S275HL_r,S275HL,",Monitor,IPS LCD,LED,1920 x 1080,2.1,27,311.67,"User Adjustable Backlight,Built-In Speakers",Built-In Speakers,None,"HDMI 1.4,XGA,VGA,Other,SVGA",Ac power supply,19.37,,0.32,,0.11,,,61.25,64,250,None,1000,,,07/14/2016,07/11/2016,"United States, Switzerland, Taiwan, Japan, Canada",ES_20101_S276HL_07122016093810_6290856,No
2320110,Acer Incorporated,Acer,SB220Q_r,SB220Q,"SN220Q_r,SN220Q,; SZ220Q_r,SZ220Q,",Monitor,IPS LCD,LED,1920 x 1080,2.1,21.5,197.6,"User Adjustable Backlight,Built-In Speakers",Built-In Speakers,None,"HDMI 1.4,XGA,DVI,VGA,Other,SVGA",Ac power supply,14.01,,0.18,,0.16,,,43.95,50.6,250,None,1000,,,05/18/2018,06/02/2016,"United States, Switzerland, Taiwan, Japan, Canada",ES_20101_SB220Q_05192018072051_4451700,No
2324644,Acer Incorporated,Acer,SB230_r,SB230,,Monitor,IPS LCD,LED,1920 x 1080,2.1,23,226.05,"User Adjustable Backlight,Built-In Speakers",Built-In Speakers,None,"HDMI 1.4,XGA,DVI,VGA,Other,SVGA",Ac power supply,13.31,,0.18,,0.17,,,41.84,50.8,250,None,1000,,,08/16/2018,08/11/2016,"Switzerland, Taiwan, Japan, Canada",ES_20101_SB230_08112018173225_8745314,No
2324645,Acer Incorporated,Acer,SB240Y_r.,SB240Y,,Monitor,IPS LCD,LED,1920 x 1080,2.1,23.8,242.18,"User Adjustable Backlight,Built-In Speakers",Built-In Speakers,None,"HDMI 1.4,XGA,DVI,VGA,Other,SVGA",Ac power supply,15.14,,0.19,,0.17,,,47.51,54.1,250,None,1000,,,08/16/2018,05/09/2016,"United States, Switzerland, Taiwan, Japan, Canada",ES_20101_SB240Y_08122018060401_3841904,No
2324646,Acer Incorporated,Acer,SB270_r,SB270,,Monitor,IPS LCD,LED,1920 x 1080,2.1,27,311.67,"User Adjustable Backlight,Built-In Speakers",Built-In Speakers,None,HDMI 1.4,Ac power supply,18.71,,0.29,,0.27,,,59.03,64,230,None,1000,,,08/16/2018,03/16/2016,"United States, Switzerland, Taiwan, Japan, Canada",ES_20101_SB270_08122018071241_7961912,No
2269120,Acer Incorporated,Acer,T232HL_v,T232HL,,Monitor,TN LCD,LED,1920 x 1080,2.1,23,226.04,None,Touch Screen,None,"HDMI 1.4,DisplayPort 1.2,VGA,DVI,USB 3.0",Other,17.19,,0.72,,0.4,,,56.82,58.4,250,None,1000,,,10/28/2014,06/03/2016,"United States, Switzerland, Taiwan, Japan, Canada",ES_20101_T232HL_06082016141127_8402101,No
2298106,Acer Incorporated,Acer,T272HL,T272HL_v,"T272HUL,T272HUL_v,",Monitor,TN LCD,LED,2560 x 1440,3.7,26.9,311.5,None,None,None,"HDMI 1.4,DisplayPort 1.2,DVI",Ac power supply,26.07,,0.61,,0.41,,,83.4,85,250,None,1000,,,06/16/2017,06/19/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_20101_T272HL_v_06212017213938_3231564,No
2273331,Acer Incorporated,Acer,UT220HQL_v,UT220HQL,,Monitor,VA LCD,LED,1920 x 1080,2.1,21.5,198.08,"Touch Screen,Built-In Speakers","Touch Screen,Built-In Speakers",None,"HDMI 1.4,VGA,USB 2.0",Ac power supply,17.29,,0.32,,0.26,,,54.84,58.2,250,None,3000,,,01/01/2017,07/25/2016,"United States, Switzerland, Taiwan, Japan, Canada",ES_20101_UT220HQL_07252016093118_6327478,No
2312723,Acer Incorporated,Acer,UT241Y_v,UT241Y,,Monitor,IPS LCD,LED,,2.1,23.8,242.18,Built-In Speakers,Built-In Speakers,None,"HDMI 1.4,USB-3.1 C,VGA,USB 3.0",Ac power supply,16.6,,0.19,,0.18,,,51.96,54.15,250,None,1000,,,02/28/2018,03/13/2018,"United States, Switzerland, Taiwan, Japan, Canada",ES_20101_UT241Y_03072018103412_7702295,No
2295707,Acer Incorporated,Acer,V176L_q;P179L_q,V176L,"V176L_q;P179L_q,P179L,; VA170_q,VA170,",Monitor,TN LCD,LED,1024  x 1280,1.3,17,141.6,None,None,None,"DVI,Other,SVGA",Ac power supply,8.81,,0.23,,0.13,,,,,250,None,500,176,176,05/04/2017,05/04/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_20101_V176L_08192016133804_567604,Yes
2266452,Acer Incorporated,Acer,V196HQL_v,V196HQL,"K192HQL_v,K192HQL,; KA190HQ_v,KA190HQ,; VA190HQ_v,VA190HQ,",Monitor,IPS LCD,LED,1366 x 768,1,18.5,146.3,None,None,None,VGA,Ac power supply,8.43,,0.31,,0.24,,,27.62,35,250,None,1000,,,01/01/2017,05/10/2016,"United States, Switzerland, Taiwan, Japan, Canada",ES_20101_V196HQL_05062016162513_2666894,Yes
2275439,Acer Incorporated,Acer,V196HQL_q,V196HQL,"K192HQL_q,K192HQL,; P199HQL_q,P199HQL,; VA190HQ_q,VA190HQ,",Monitor,TN LCD,LED,1366 x 768,1,18.5,146.35,None,None,None,"DVI,SVGA",Ac power supply,9.81,,0.31,,0.15,,,31.82,35,250,None,1000,,,11/30/2015,04/01/2016,"United States, Switzerland, Taiwan, Japan, Canada",ES_20101_V196HQL_q_08162016135805_8573460,No
2294860,Acer Incorporated,Acer,V196HQL_x,V196HQL,,Monitor,TN LCD,LED,1366 x 768,1,18.5,146.21,None,None,None,"VGA,DVI",Ac power supply,9.28,,0.11,,0.07,,,29.08,34.9,200,None,600,,,04/30/2017,05/10/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_20101_V196HQL-x_04252017110007_8510769,No
2299329,Acer Incorporated,Acer,V196HQL_b,V196HQL,,Monitor,TN LCD,LED,1366 x 768,1,18.5,146.35,None,None,None,XGA,Ac power supply,7.87,,0.12,,0.09,,,24.79,35,200,None,1000,,,07/01/2017,07/07/2017,"United States, Taiwan, Japan, Canada",ES_20101_V196HQL_07072017102420I13_7349927,Yes
2257790,Acer Incorporated,Acer,V196L_q,V196L,"P199L_q,P199L,; VA190_q,VA190,",Monitor,TN LCD,LED,1280 x 1024,1.3,19,175.6,None,None,None,"DVI,VGA",Ac power supply,11.73,,0.33,,0.15,,,37.86,44.4,250,EPD I (32.9% CIE LUV/99% sRGB area or greater),1000,,,05/04/2017,05/04/2017,"United States, Switzerland, Taiwan, Japan, Canada",ES_20101_V196L_02032016124708_2979398,No
2263485,Acer Incorporated,Acer,"V206HQL b_q, V206HQL bd_q, V206HQL bm_q, V206HQL bmd_q, V206HQL bmdf_q, V206HQL Ab_q, V206HQL Abd_q, V206HQL Abm_q, V206HQL Abmd_q",V206HQL,"K202HQL b_q, K202HQL bd_q, K202HQL bm_q,K202HQL,; P209HQL b_q, P209HQL Ab_q,P209HQL,",Monitor,TN LCD,LED,1600 x 900,1.4,19.5,158.96,None,None,None,"DVI,VGA",Ac power supply,10.76,,0.24,,0.1,,,34.37,41.7,200,None,600,,,07/30/2013,03/31/2016,"United States, Switzerland, Taiwan, Japan, Canada",ES_20101_V206HQL_03312016101720_7829837,No
2268317,Acer Incorporated,Acer,V206HQL_v,V206HQL,"B206HQL_v,B206HQL,; K202HQL_v,K202HQL,; VA200HQ_v,VA200HQ,",Monitor,TN LCD,LED,1600 x 900,1.4,19.5,158.96,None,None,None,"DVI,VGA",Ac power supply,13.06,,0.22,,0.15,,,41.31,41.7,250,None,600,,,01/01/2017,05/27/2016,"United States, Switzerland, Taiwan, Japan, Canada",ES_20101_V206HQL_05262016090833_6139184,No
2266438,Acer Incorporated,Acer,V206WQL_v,V206WQL,"B206WQL_v,B206WQL,",Monitor,TFT LCD,LED,1440 x 900,1.3,19.5,170.22,None,None,None,"DVI,VGA",Ac power supply,13.53,,0.15,,0.1,,,42.3,43.2,250,None,1000,,,01/01/2017,05/10/2016,"United States, Switzerland, Taiwan, Japan, Canada",ES_20101_V206WQL_05052016161559_1769983,No
2268320,Acer Incorporated,Acer,V225WL_v,V225WL,,Monitor,TFT LCD,LED,1680 x 1050,1.8,22,217.44,None,None,None,"DVI,VGA",Ac power supply,14.84,,0.37,,0.26,,,47.61,48.7,250,None,1000,,,01/01/2017,05/27/2016,"United States, Switzerland, Taiwan, Japan, Canada",ES_20101_V225WL_05192016155358_1978113,No
2268321,Acer Incorporated,Acer,V226HQL_v,V226HQL,"K222HQ_v,K222HQL,; V226HQL A,V226HQL,",Monitor,TFT LCD,LED,1920 x 1080,2.1,21.5,198.08,None,None,None,"HDMI 1.4,DVI,VGA",Ac power supply,14.89,,0.19,,0.13,,,46.75,50.6,220,None,1000,,,01/01/2017,05/27/2016,"United States, Switzerland, Taiwan, Japan, Canada",ES_20101_V226HQL_05192016155252_5414850,No
2334555,AU Optronics Corp.,AUO,P430HVF07.0,P430HVF07.0,"P430HVF07.1,P430HVF07.1,; P430HVF07.2,P430HVF07.2,; P430HVF07.3,P430HVF07.3,; P430HVF07.4,P430HVF07.4,; P430HVF07.5,P430HVF07.5,; P430HVF07.6,P430HVF07.6,; P430HVF07.7,P430HVF07.7,; P430HVF07.8,P430HVF07.8,; P430HVF07.9,P430HVF07.9,",Signage Display,VA LCD,LED,,2.1,42.5,771.86,Built-In Speakers,Built-In Speakers,None,"HDMI 1.4,DisplayPort 1.2,DVI,Other,USB 2.0,VGA",Ac power supply,36.78,84.6,0.35,0.5,,,,,,500,None,3000,,,04/01/2019,03/08/2019,"United States, Switzerland, Taiwan, Japan, Canada",ES_1128698_P430HVF07.0_03102019095643_1803210,No
2300262,AU Optronics Corp.,AUO,P460HV*##.#,P460HV*##.#,,Signage Display,VA LCD,LED,1920 x 1080,2.1,46,903,None,None,None,"DVI,VGA,Other",Ac power supply,65.1,93.9,0.5,0.5,0.1,,,,,500,None,4000,,,06/30/2017,07/19/2017,"United States, Taiwan, Canada",ES_1128698 _P460HV*##.# _20176120121437_1865602,No
2303114,AU Optronics Corp.,AUO,"50"" FLAT PANEL DISPLAY",P500HVF02.0,",DV503,; ,S500HF44 V0,",Signage Display,VA LCD,LED,1920 x 1080,2.1,50,1046,None,None,None,"Component,DVI,VGA,Other",Ac power supply,86,103.5,0.2,0.5,0.2,,,,,450,None,4000,,,12/31/2016,08/24/2017,"United States, Taiwan, Canada",ES_1128698_P500HVF02.0_20178101161224_8695214,No
2303104,AU Optronics Corp.,AUO,"55"" FLAT PANEL DISPLAY",P550HVF10.0,",DV553,; ,S550HF44 V0,",Signage Display,VA LCD,LED,1920 x 1080,2.1,55,1276,None,None,None,"Component,DVI,VGA,Other",Ac power supply,94.4,122.1,0.3,0.5,0.2,,,,,450,None,4000,,,12/31/2016,08/24/2017,"United States, Taiwan, Canada",ES_1128698_P550HVF10.0 _20178101145725_1890512,No
2334551,AU Optronics Corp.,AUO,P550HVF16.0,P550HVF16.0,"P550HVF16.1,P550HVF16.1,; P550HVF16.2,P550HVF16.2,; P550HVF16.3,P550HVF16.3,; P550HVF16.4,P550HVF16.4,; P550HVF16.5,P550HVF16.5,; P550HVF16.6,P550HVF16.6,; P550HVF16.7,P550HVF16.7,; P550HVF16.8,P550HVF16.8,; P550HVF16.9,P550HVF16.9,",Signage Display,VA LCD,LED,,2.1,54.6,1275.67,Built-In Speakers,Built-In Speakers,None,HDMI 1.4,Ac power supply,51.14,,0.36,,,,,,,500,None,3000,,,04/01/2019,03/08/2019,"United States, Switzerland, Taiwan, Japan, Canada",ES_1128698_P550HVF16.0_03102019093258_0378457,No
2325037,AU Optronics Corp.,AUO,P550QVF03.0,P550QVF03.0,"P550QVF03.0,P550QVF03.1,; P550QVF03.0,P550QVF03.2,; P550QVF03.0,P550QVF03.3,; P550QVF03.0,P550QVF03.4,; P550QVF03.0,P550QVF03.5,; P550QVF03.0,P550QVF03.6,; P550QVF03.0,P550QVF03.7,; P550QVF03.0,P550QVF03.8,; P550QVF03.0,P550QVF03.9,",Signage Display,TN LCD,LED,,8.3,55,1275.65,None,None,Full Network Connectivity,"HDMI 2.0,DisplayPort 1.2,VGA,USB 2.0,Other",Ac power supply,121.6,129.8,2.1,3.5,0,,,,,500,None,3200,,,09/14/2018,08/24/2018,"United States, Switzerland, Taiwan, Japan, Canada",ES_1128698_P550QVF03.0_08282018103851_2731823,No
2303113,AU Optronics Corp.,AUO,"65"" FLAT PANEL DISPLAY",P650HVF06.0,",DV653,; ,S645HF44 V0,",Signage Display,VA LCD,LED,1920 x 1080,2.1,65,1779,None,None,None,"Component,DVI,VGA,Other",Ac power supply,128,145,0.4,0.5,0.4,,,,,450,None,4000,,,12/31/2016,08/24/2017,"United States, Taiwan, Canada",ES_1128698_P650HVF06.0_20178101154731_350636,No
