ENERGY STAR Unique ID,ENERGY STAR Partner,Brand Name,Model Name,Model Number,Additional Model Information,Type,COP Rating,Energy Efficiency (EER) ,Date Available On Market,Date Qualified,Markets,CB Model Identifier,Meets ENERGY STAR Most Efficient 2019 Criteria
1738857,"Bard Manufacturing Company, Inc.",Bard,GeoTec,GV71S1,,Closed Loop Water-to-Air,3.8,17.3,02/01/2009,02/18/2011,"United States, Canada",ES_1076358_3272135_06062012104352_7425177,No
2319021,"Bard Manufacturing Company, Inc.",Bard,GV71S3AAC,GV71S3AAC,,Open Loop Water-to-Air,4.1,21.1,11/14/2016,04/27/2018,"United States, Canada",ES_1076358_GV71S3AAC_04252018102020_1017877,No
2319025,"Bard Manufacturing Company, Inc.",Bard,GV71S3AAC,GV71S3AAC,,Closed Loop Water-to-Air,3.6,17.1,11/14/2016,04/27/2018,"United States, Canada",ES_1076358_GV71S3AAC_04272018123321_145837,No
2132041,Bryant Heating and Cooling Systems (Carrier Corporation),Carrier,GT-PC,50YGV026,,Closed Loop Water-to-Air,4.2,23.8,10/15/2012,11/19/2012,"United States, Switzerland, Taiwan, Japan, Canada",ES_1019658_11192012172705_5837817,No
2274900,Carrier Corporation,Arcoaire,HB,HB018H/V*,,Open Loop Water-to-Air,4.5,25.6,04/13/2016,08/12/2016,"United States, Canada",ES_1020846_08122016172437_2459551,No
2274901,Carrier Corporation,Arcoaire,HB,HB018H/V*,,Closed Loop Water-to-Air,3.8,19,04/13/2016,08/12/2016,"United States, Canada",ES_1020846_08122016172437_9171949,No
2274912,Carrier Corporation,Arcoaire,HB,HB024H/V*,,Open Loop Water-to-Air,4.6,28.1,04/13/2016,08/12/2016,"United States, Canada",ES_1020846_08122016172437_3893970,No
2274913,Carrier Corporation,Arcoaire,HB,HB024H/V*,,Closed Loop Water-to-Air,4,21.1,04/13/2016,08/12/2016,"United States, Canada",ES_1020846_08122016172438_2442848,No
2274924,Carrier Corporation,Arcoaire,HB,HB030H/V*,,Open Loop Water-to-Air,5.2,27,04/13/2016,08/12/2016,"United States, Canada",ES_1020846_08122016172438_6742623,No
2274925,Carrier Corporation,Arcoaire,HB,HB030H/V*,,Closed Loop Water-to-Air,4.3,19.4,04/13/2016,08/12/2016,"United States, Canada",ES_1020846_08122016172438_9762283,No
2335425,Carrier Corporation,Arcoaire,HB,HB036H******1**1,,Open Loop Water-to-Air,4.6,22.8,02/20/2011,03/28/2019,"United States, Canada",ES_1020846_HB036H******1**1_03262019143131_7888457,No
2335446,Carrier Corporation,Arcoaire,HB,HB036H******1**1,,Closed Loop Water-to-Air,3.8,17.5,02/20/2011,03/28/2019,"United States, Canada",ES_1020846_HB036H******1**1_03262019143131_8006781,No
2274937,Carrier Corporation,Arcoaire,HB,HB036H/V*,,Open Loop Water-to-Air,4.9,25.9,04/13/2016,08/12/2016,"United States, Canada",ES_1020846_08122016172438_4343298,No
2274938,Carrier Corporation,Arcoaire,HB,HB036H/V*,,Closed Loop Water-to-Air,4.1,19.7,04/13/2016,08/12/2016,"United States, Canada",ES_1020846_08122016172438_2875370,No
2335426,Carrier Corporation,Arcoaire,HB,HB036V******1**1,,Closed Loop Water-to-Air,3.9,19.7,02/20/2011,03/28/2019,"United States, Canada",ES_1020846_HB036V******1**1_03262019143130_2273129,No
2335447,Carrier Corporation,Arcoaire,HB,HB036V******1**1,,Open Loop Water-to-Air,4.9,25.9,02/20/2011,03/28/2019,"United States, Canada",ES_1020846_HB036V******1**1_03262019143130_4124808,No
2274949,Carrier Corporation,Arcoaire,HB,HB042H/V*,,Open Loop Water-to-Air,5.1,25.7,04/13/2016,08/12/2016,"United States, Canada",ES_1020846_08122016172439_7184142,No
2274950,Carrier Corporation,Arcoaire,HB,HB042H/V*,,Closed Loop Water-to-Air,4.1,21.1,04/13/2016,08/12/2016,"United States, Canada",ES_1020846_08122016172439_6105709,No
2274961,Carrier Corporation,Arcoaire,HB,HB048H/V*,,Open Loop Water-to-Air,4.3,26.1,04/13/2016,08/12/2016,"United States, Canada",ES_1020846_08122016172439_9294291,No
2274962,Carrier Corporation,Arcoaire,HB,HB048H/V*,,Closed Loop Water-to-Air,3.7,20,04/13/2016,08/12/2016,"United States, Canada",ES_1020846_08122016172439_9952294,No
2274973,Carrier Corporation,Arcoaire,HB,HB060H/V*,,Open Loop Water-to-Air,4.9,24.1,04/13/2016,08/12/2016,"United States, Canada",ES_1020846_08122016172440_7907956,No
2274974,Carrier Corporation,Arcoaire,HB,HB060H/V*,,Closed Loop Water-to-Air,4.2,18.5,04/13/2016,08/12/2016,"United States, Canada",ES_1020846_08122016172440_8549659,No
2275017,Carrier Corporation,Arcoaire,HP,HP024D/H/V,,Open Loop Water-to-Air,4.6,27,04/13/2016,08/12/2016,"United States, Canada",ES_1020846_08122016172441_8112898,No
2275018,Carrier Corporation,Arcoaire,HP,HP024D/H/V,,Closed Loop Water-to-Air,3.9,21.6,04/13/2016,08/12/2016,"United States, Canada",ES_1020846_08122016172441_1423517,No
2275029,Carrier Corporation,Arcoaire,HP,HP036D/H/V,,Open Loop Water-to-Air,4.3,24.8,04/13/2016,08/12/2016,"United States, Canada",ES_1020846_08122016172442_9121293,No
2275030,Carrier Corporation,Arcoaire,HP,HP036D/H/V,,Closed Loop Water-to-Air,3.9,20.8,04/13/2016,08/12/2016,"United States, Canada",ES_1020846_08122016172442_3497749,No
2275041,Carrier Corporation,Arcoaire,HP,HP048D/H/V,,Open Loop Water-to-Air,4.4,21.5,04/13/2016,08/12/2016,"United States, Canada",ES_1020846_08122016172442_4333309,No
2275042,Carrier Corporation,Arcoaire,HP,HP048D/H/V,,Closed Loop Water-to-Air,3.8,18.6,04/13/2016,08/12/2016,"United States, Canada",ES_1020846_08122016172442_3785649,No
2275053,Carrier Corporation,Arcoaire,HP,HP060D/H/V,,Open Loop Water-to-Air,4.4,22.8,04/13/2016,08/12/2016,"United States, Canada",ES_1020846_08122016172442_9574191,No
2275054,Carrier Corporation,Arcoaire,HP,HP060D/H/V,,Closed Loop Water-to-Air,3.8,19.6,04/13/2016,08/12/2016,"United States, Canada",ES_1020846_08122016172442_7094511,No
2275065,Carrier Corporation,Arcoaire,HP,HP072D/H/V,,Open Loop Water-to-Air,4.1,22.4,04/13/2016,08/12/2016,"United States, Canada",ES_1020846_08122016172443_3985186,No
2275066,Carrier Corporation,Arcoaire,HP,HP072D/H/V,,Closed Loop Water-to-Air,3.6,19,04/13/2016,08/12/2016,"United States, Canada",ES_1020846_08122016172443_3987806,No
2275112,Carrier Corporation,Arcoaire,HS,HS024*,,Open Loop Water-to-Air,4.6,25.9,04/13/2016,08/12/2016,"United States, Canada",ES_1020846_08122016172432_6682363,No
2275113,Carrier Corporation,Arcoaire,HS,HS024*,,Closed Loop Water-to-Air,4,20.8,04/13/2016,08/12/2016,"United States, Canada",ES_1020846_08122016172432_6681703,No
2275170,Carrier Corporation,Arcoaire,HS,HS024*,,Open Loop Water-to-Air,4.3,26.4,04/13/2016,08/12/2016,"United States, Canada",ES_1020846_08122016172434_7753259,No
2275171,Carrier Corporation,Arcoaire,HS,HS024*,,Closed Loop Water-to-Air,3.9,21.3,04/13/2016,08/12/2016,"United States, Canada",ES_1020846_08122016172434_2575638,No
2274810,Carrier Corporation,Arcoaire,HS,HS036*,,Closed Loop Water-to-Air,3.7,20.4,04/13/2016,08/12/2016,"United States, Canada",ES_1020846_08122016172434_4513278,No
2274811,Carrier Corporation,Arcoaire,HS,HS036*,,Open Loop Water-to-Air,4.3,24.7,04/13/2016,08/12/2016,"United States, Canada",ES_1020846_08122016172434_9445067,No
2275124,Carrier Corporation,Arcoaire,HS,HS036*,,Closed Loop Water-to-Air,3.9,19.6,04/13/2016,08/12/2016,"United States, Canada",ES_1020846_08122016172432_2355964,No
2275125,Carrier Corporation,Arcoaire,HS,HS036*,,Open Loop Water-to-Air,4.6,24.2,04/13/2016,08/12/2016,"United States, Canada",ES_1020846_08122016172432_1866271,No
2275136,Carrier Corporation,Arcoaire,HS,HS036*,,Closed Loop Water-to-Air,4.2,21.4,04/13/2016,08/12/2016,"United States, Canada",ES_1020846_08122016172433_3596510,No
2275137,Carrier Corporation,Arcoaire,HS,HS036*,,Open Loop Water-to-Air,5,25.8,04/13/2016,08/12/2016,"United States, Canada",ES_1020846_08122016172433_8709256,No
2274822,Carrier Corporation,Arcoaire,HS,HS048*,,Open Loop Water-to-Air,4.3,24.5,04/13/2016,08/12/2016,"United States, Canada",ES_1020846_08122016172435_6247606,No
2274823,Carrier Corporation,Arcoaire,HS,HS048*,,Closed Loop Water-to-Air,3.7,20.2,04/13/2016,08/12/2016,"United States, Canada",ES_1020846_08122016172435_5957886,No
2275146,Carrier Corporation,Arcoaire,HS,HS048*,,Open Loop Water-to-Air,4.4,23.7,04/13/2016,08/12/2016,"United States, Canada",ES_1020846_08122016172433_8064662,No
2275147,Carrier Corporation,Arcoaire,HS,HS048*,,Closed Loop Water-to-Air,3.8,19.2,04/13/2016,08/12/2016,"United States, Canada",ES_1020846_08122016172433_4579212,No
2274834,Carrier Corporation,Arcoaire,HS,HS060*,,Open Loop Water-to-Air,4.5,23.8,04/13/2016,08/12/2016,"United States, Canada",ES_1020846_08122016172435_1965359,No
2274835,Carrier Corporation,Arcoaire,HS,HS060*,,Closed Loop Water-to-Air,3.9,20.2,04/13/2016,08/12/2016,"United States, Canada",ES_1020846_08122016172435_9155417,No
2275158,Carrier Corporation,Arcoaire,HS,HS060*,,Open Loop Water-to-Air,4.1,23.4,04/13/2016,08/12/2016,"United States, Canada",ES_1020846_08122016172433_4296041,No
2275159,Carrier Corporation,Arcoaire,HS,HS060*,,Closed Loop Water-to-Air,3.6,19.8,04/13/2016,08/12/2016,"United States, Canada",ES_1020846_08122016172433_8168170,No
2274846,Carrier Corporation,Arcoaire,HW,HW024*,,Open Loop Water-to-Water,3.6,23.4,04/13/2016,08/12/2016,"United States, Canada",ES_1020846_08122016172435_8947416,No
2274847,Carrier Corporation,Arcoaire,HW,HW024*,,Closed Loop Water-to-Water,3.1,19,04/13/2016,08/12/2016,"United States, Canada",ES_1020846_08122016172435_3717855,No
2274858,Carrier Corporation,Arcoaire,HW,HW036*,,Open Loop Water-to-Water,3.5,22.5,04/13/2016,08/12/2016,"United States, Canada",ES_1020846_08122016172436_3542241,No
2274864,Carrier Corporation,Arcoaire,HW,HW048*,,Open Loop Water-to-Water,3.5,21.6,04/13/2016,08/12/2016,"United States, Canada",ES_1020846_08122016172436_7578073,No
2274865,Carrier Corporation,Arcoaire,HW,HW048*,,Closed Loop Water-to-Water,3.1,17.5,04/13/2016,08/12/2016,"United States, Canada",ES_1020846_08122016172436_9588708,No
2274876,Carrier Corporation,Arcoaire,HW,HW060*,,Open Loop Water-to-Water,3.5,21.6,04/13/2016,08/12/2016,"United States, Canada",ES_1020846_08122016172436_9016076,No
2274877,Carrier Corporation,Arcoaire,HW,HW060*,,Closed Loop Water-to-Water,3.1,17.3,04/13/2016,08/12/2016,"United States, Canada",ES_1020846_08122016172436_2970964,No
2274888,Carrier Corporation,Arcoaire,HW,HW072*,,Open Loop Water-to-Water,3.5,20.3,04/13/2016,08/12/2016,"United States, Canada",ES_1020846_08122016172437_2632120,No
2274889,Carrier Corporation,Arcoaire,HW,HW072*,,Closed Loop Water-to-Water,3.1,16.7,04/13/2016,08/12/2016,"United States, Canada",ES_1020846_08122016172437_7072613,No
2226024,Carrier Corporation,Bryant,GB,GB018H/V******1*X1,,Closed Loop Water-to-Air,3.8,19,05/12/2014,11/26/2014,"United States, Canada",ES_1020846_11262014121036_5721501,No
2226067,Carrier Corporation,Bryant,GB,GB018H/V******1*X1,,Open Loop Water-to-Air,4.5,25.6,05/12/2014,11/26/2014,"United States, Canada",ES_1020846_11262014121038_9867128,No
2274948,Carrier Corporation,Day & Night,HB,HB036H/V*,,Closed Loop Water-to-Air,4.1,19.7,04/13/2016,08/12/2016,"United States, Canada",ES_1020846_08122016172439_1063698,No
2335432,Carrier Corporation,Day & Night,HB,HB036V******1**1,,Open Loop Water-to-Air,4.9,25.9,02/20/2011,03/28/2019,"United States, Canada",ES_1020846_HB036V******1**1_03262019143122_5720372,No
2335434,Carrier Corporation,Day & Night,HB,HB036V******1**1,,Closed Loop Water-to-Air,3.9,19.7,02/20/2011,03/28/2019,"United States, Canada",ES_1020846_HB036V******1**1_03262019143122_5904825,No
2274959,Carrier Corporation,Day & Night,HB,HB042H/V*,,Open Loop Water-to-Air,5.1,25.7,04/13/2016,08/12/2016,"United States, Canada",ES_1020846_08122016172439_3176322,No
2274960,Carrier Corporation,Day & Night,HB,HB042H/V*,,Closed Loop Water-to-Air,4.1,21.1,04/13/2016,08/12/2016,"United States, Canada",ES_1020846_08122016172439_4396929,No
2274971,Carrier Corporation,Day & Night,HB,HB048H/V*,,Open Loop Water-to-Air,4.3,26.1,04/13/2016,08/12/2016,"United States, Canada",ES_1020846_08122016172440_8151946,No
2274972,Carrier Corporation,Day & Night,HB,HB048H/V*,,Closed Loop Water-to-Air,3.7,20,04/13/2016,08/12/2016,"United States, Canada",ES_1020846_08122016172440_6568346,No
2274983,Carrier Corporation,Day & Night,HB,HB060H/V*,,Open Loop Water-to-Air,4.9,24.1,04/13/2016,08/12/2016,"United States, Canada",ES_1020846_08122016172440_8763422,No
2274984,Carrier Corporation,Day & Night,HB,HB060H/V*,,Closed Loop Water-to-Air,4.2,18.5,04/13/2016,08/12/2016,"United States, Canada",ES_1020846_08122016172440_5158967,No
2275021,Carrier Corporation,Day & Night,HP,HP024D/H/V,,Open Loop Water-to-Air,4.6,27,04/13/2016,08/12/2016,"United States, Canada",ES_1020846_08122016172441_8381068,No
2275022,Carrier Corporation,Day & Night,HP,HP024D/H/V,,Closed Loop Water-to-Air,3.9,21.6,04/13/2016,08/12/2016,"United States, Canada",ES_1020846_08122016172441_4229644,No
2275033,Carrier Corporation,Day & Night,HP,HP036D/H/V,,Open Loop Water-to-Air,4.3,24.8,04/13/2016,08/12/2016,"United States, Canada",ES_1020846_08122016172442_6794411,No
2275034,Carrier Corporation,Day & Night,HP,HP036D/H/V,,Closed Loop Water-to-Air,3.9,20.8,04/13/2016,08/12/2016,"United States, Canada",ES_1020846_08122016172442_4783270,No
2275045,Carrier Corporation,Day & Night,HP,HP048D/H/V,,Open Loop Water-to-Air,4.4,21.5,04/13/2016,08/12/2016,"United States, Canada",ES_1020846_08122016172442_8493835,No
2275046,Carrier Corporation,Day & Night,HP,HP048D/H/V,,Closed Loop Water-to-Air,3.8,18.6,04/13/2016,08/12/2016,"United States, Canada",ES_1020846_08122016172442_8747507,No
2275057,Carrier Corporation,Day & Night,HP,HP060D/H/V,,Open Loop Water-to-Air,4.4,22.8,04/13/2016,08/12/2016,"United States, Canada",ES_1020846_08122016172443_1333783,No
2275058,Carrier Corporation,Day & Night,HP,HP060D/H/V,,Closed Loop Water-to-Air,3.8,19.6,04/13/2016,08/12/2016,"United States, Canada",ES_1020846_08122016172443_1179995,No
2275069,Carrier Corporation,Day & Night,HP,HP072D/H/V,,Open Loop Water-to-Air,4.1,22.4,04/13/2016,08/12/2016,"United States, Canada",ES_1020846_08122016172443_1396384,No
2275070,Carrier Corporation,Day & Night,HP,HP072D/H/V,,Closed Loop Water-to-Air,3.6,19,04/13/2016,08/12/2016,"United States, Canada",ES_1020846_08122016172443_2272559,No
2275116,Carrier Corporation,Day & Night,HS,HS024*,,Open Loop Water-to-Air,4.6,25.9,04/13/2016,08/12/2016,"United States, Canada",ES_1020846_08122016172432_3052048,No
2275117,Carrier Corporation,Day & Night,HS,HS024*,,Closed Loop Water-to-Air,4,20.8,04/13/2016,08/12/2016,"United States, Canada",ES_1020846_08122016172432_5238449,No
2275180,Carrier Corporation,Day & Night,HS,HS024*,,Open Loop Water-to-Air,4.3,26.4,04/13/2016,08/12/2016,"United States, Canada",ES_1020846_08122016172434_4062141,No
2275181,Carrier Corporation,Day & Night,HS,HS024*,,Closed Loop Water-to-Air,3.9,21.3,04/13/2016,08/12/2016,"United States, Canada",ES_1020846_08122016172434_6694550,No
2274820,Carrier Corporation,Day & Night,HS,HS036*,,Closed Loop Water-to-Air,3.7,20.4,04/13/2016,08/12/2016,"United States, Canada",ES_1020846_08122016172435_9513052,No
2274821,Carrier Corporation,Day & Night,HS,HS036*,,Open Loop Water-to-Air,4.3,24.7,04/13/2016,08/12/2016,"United States, Canada",ES_1020846_08122016172435_5460298,No
2275132,Carrier Corporation,Day & Night,HS,HS036*,,Closed Loop Water-to-Air,3.9,19.6,04/13/2016,08/12/2016,"United States, Canada",ES_1020846_08122016172432_7049794,No
2275133,Carrier Corporation,Day & Night,HS,HS036*,,Open Loop Water-to-Air,4.6,24.2,04/13/2016,08/12/2016,"United States, Canada",ES_1020846_08122016172432_2961424,No
2275144,Carrier Corporation,Day & Night,HS,HS036*,,Closed Loop Water-to-Air,4.2,21.4,04/13/2016,08/12/2016,"United States, Canada",ES_1020846_08122016172433_5457143,No
2275145,Carrier Corporation,Day & Night,HS,HS036*,,Open Loop Water-to-Air,5,25.8,04/13/2016,08/12/2016,"United States, Canada",ES_1020846_08122016172433_1448505,No
2274832,Carrier Corporation,Day & Night,HS,HS048*,,Open Loop Water-to-Air,4.3,24.5,04/13/2016,08/12/2016,"United States, Canada",ES_1020846_08122016172435_9119080,No
2274833,Carrier Corporation,Day & Night,HS,HS048*,,Closed Loop Water-to-Air,3.7,20.2,04/13/2016,08/12/2016,"United States, Canada",ES_1020846_08122016172435_1601351,No
2275156,Carrier Corporation,Day & Night,HS,HS048*,,Open Loop Water-to-Air,4.4,23.7,04/13/2016,08/12/2016,"United States, Canada",ES_1020846_08122016172433_8434385,No
2275157,Carrier Corporation,Day & Night,HS,HS048*,,Closed Loop Water-to-Air,3.8,19.2,04/13/2016,08/12/2016,"United States, Canada",ES_1020846_08122016172433_5127853,No
2274844,Carrier Corporation,Day & Night,HS,HS060*,,Open Loop Water-to-Air,4.5,23.8,04/13/2016,08/12/2016,"United States, Canada",ES_1020846_08122016172435_3563273,No
2274845,Carrier Corporation,Day & Night,HS,HS060*,,Closed Loop Water-to-Air,3.9,20.2,04/13/2016,08/12/2016,"United States, Canada",ES_1020846_08122016172435_1179437,No
2275168,Carrier Corporation,Day & Night,HS,HS060*,,Open Loop Water-to-Air,4.1,23.4,04/13/2016,08/12/2016,"United States, Canada",ES_1020846_08122016172434_8837434,No
2275169,Carrier Corporation,Day & Night,HS,HS060*,,Closed Loop Water-to-Air,3.6,19.8,04/13/2016,08/12/2016,"United States, Canada",ES_1020846_08122016172434_5452842,No
2274856,Carrier Corporation,Day & Night,HW,HW024*,,Open Loop Water-to-Water,3.6,23.4,04/13/2016,08/12/2016,"United States, Canada",ES_1020846_08122016172436_1491909,No
2274857,Carrier Corporation,Day & Night,HW,HW024*,,Closed Loop Water-to-Water,3.1,19,04/13/2016,08/12/2016,"United States, Canada",ES_1020846_08122016172436_6959308,No
2274863,Carrier Corporation,Day & Night,HW,HW036*,,Open Loop Water-to-Water,3.5,22.5,04/13/2016,08/12/2016,"United States, Canada",ES_1020846_08122016172436_7439914,No
2274874,Carrier Corporation,Day & Night,HW,HW048*,,Open Loop Water-to-Water,3.5,21.6,04/13/2016,08/12/2016,"United States, Canada",ES_1020846_08122016172436_7979021,No
2274875,Carrier Corporation,Day & Night,HW,HW048*,,Closed Loop Water-to-Water,3.1,17.5,04/13/2016,08/12/2016,"United States, Canada",ES_1020846_08122016172436_8021598,No
2274886,Carrier Corporation,Day & Night,HW,HW060*,,Open Loop Water-to-Water,3.5,21.6,04/13/2016,08/12/2016,"United States, Canada",ES_1020846_08122016172437_3829296,No
2274887,Carrier Corporation,Day & Night,HW,HW060*,,Closed Loop Water-to-Water,3.1,17.3,04/13/2016,08/12/2016,"United States, Canada",ES_1020846_08122016172437_8775082,No
2274898,Carrier Corporation,Day & Night,HW,HW072*,,Open Loop Water-to-Water,3.5,20.3,04/13/2016,08/12/2016,"United States, Canada",ES_1020846_08122016172437_2195881,No
2274899,Carrier Corporation,Day & Night,HW,HW072*,,Closed Loop Water-to-Water,3.1,16.7,04/13/2016,08/12/2016,"United States, Canada",ES_1020846_08122016172437_8366776,No
2274902,Carrier Corporation,Heil,HB,HB018H/V*,,Open Loop Water-to-Air,4.5,25.6,04/13/2016,08/12/2016,"United States, Canada",ES_1020846_08122016172437_4941333,No
2274903,Carrier Corporation,Heil,HB,HB018H/V*,,Closed Loop Water-to-Air,3.8,19,04/13/2016,08/12/2016,"United States, Canada",ES_1020846_08122016172437_7157069,No
2274914,Carrier Corporation,Heil,HB,HB024H/V*,,Open Loop Water-to-Air,4.6,28.1,04/13/2016,08/12/2016,"United States, Canada",ES_1020846_08122016172438_8622231,No
2274915,Carrier Corporation,Heil,HB,HB024H/V*,,Closed Loop Water-to-Air,4,21.1,04/13/2016,08/12/2016,"United States, Canada",ES_1020846_08122016172438_4258951,No
2274927,Carrier Corporation,Heil,HB,HB030H/V*,,Open Loop Water-to-Air,5.2,27,04/13/2016,08/12/2016,"United States, Canada",ES_1020846_08122016172438_4686062,No
2274928,Carrier Corporation,Heil,HB,HB030H/V*,,Closed Loop Water-to-Air,4.3,19.4,04/13/2016,08/12/2016,"United States, Canada",ES_1020846_08122016172438_2136956,No
2335430,Carrier Corporation,Heil,HB,HB036H******1**1,,Open Loop Water-to-Air,4.6,22.8,02/20/2011,03/28/2019,"United States, Canada",ES_1020846_HB036H******1**1_03262019143125_4006771,No
2335431,Carrier Corporation,Heil,HB,HB036H******1**1,,Closed Loop Water-to-Air,3.8,17.5,02/20/2011,03/28/2019,"United States, Canada",ES_1020846_HB036H******1**1_03262019143124_6298504,No
2274939,Carrier Corporation,Heil,HB,HB036H/V*,,Open Loop Water-to-Air,4.9,25.9,04/13/2016,08/12/2016,"United States, Canada",ES_1020846_08122016172438_5749344,No
2274940,Carrier Corporation,Heil,HB,HB036H/V*,,Closed Loop Water-to-Air,4.1,19.7,04/13/2016,08/12/2016,"United States, Canada",ES_1020846_08122016172438_1186391,No
2335448,Carrier Corporation,Heil,HB,HB036V******1**1,,Open Loop Water-to-Air,4.9,25.9,02/20/2011,03/28/2019,"United States, Canada",ES_1020846_HB036V******1**1_03262019143129_8308900,No
2335449,Carrier Corporation,Heil,HB,HB036V******1**1,,Closed Loop Water-to-Air,3.9,19.7,02/20/2011,03/28/2019,"United States, Canada",ES_1020846_HB036V******1**1_03262019143129_1646418,No
2274951,Carrier Corporation,Heil,HB,HB042H/V*,,Open Loop Water-to-Air,5.1,25.7,04/13/2016,08/12/2016,"United States, Canada",ES_1020846_08122016172439_8946823,No
